,frame,x,y
74,78,635.36,506.9
75,79,634.3,506.9
76,80,633.24,506.9
77,81,632.18,506.9
78,82,631.12,506.9
79,83,630.06,506.9
80,84,629.0,506.9
81,85,629.53,506.9
82,86,630.06,506.9
83,87,630.59,506.9
84,88,631.12,506.9
85,89,631.65,506.9
86,90,632.18,506.9
87,91,632.71,506.9
88,92,633.24,506.9
89,93,633.77,506.9
90,94,634.3,506.9
91,95,636.28,504.97
92,96,638.27,503.03
93,97,640.25,501.1
94,98,642.23,499.17
95,99,644.22,497.23
96,100,646.2,495.3
97,101,641.58,497.2
98,102,636.95,499.1
99,103,632.33,501.0
100,104,627.7,502.9
101,105,624.27,502.9
102,106,620.84,502.9
103,107,617.41,502.9
104,108,613.98,502.9
105,109,610.55,502.9
106,110,607.12,502.9
107,111,603.69,502.9
108,112,600.26,502.9
109,113,596.83,502.9
110,114,593.4,502.9
111,115,595.38,502.9
112,116,597.36,502.9
113,117,599.34,502.9
114,118,601.32,502.9
115,119,603.3,502.9
116,120,605.28,502.9
117,121,607.26,502.9
118,122,609.24,502.9
119,123,611.22,502.9
120,124,613.2,502.9
121,125,617.68,502.9
122,126,622.16,502.9
123,127,626.64,502.9
124,128,631.12,502.9
125,129,635.6,502.9
126,130,634.28,502.9
127,131,632.96,502.9
128,132,631.64,502.9
129,133,630.32,502.9
130,134,629.0,502.9
131,135,630.19,502.9
132,136,631.38,502.9
133,137,632.57,502.9
134,138,633.76,502.9
135,139,634.95,502.9
136,140,636.14,502.9
137,141,637.33,502.9
138,142,638.52,502.9
139,143,639.71,502.9
