,frame,x,y
3,112,614.13,539.59
4,113,613.34,536.82
5,114,612.55,534.05
6,115,611.76,531.28
7,116,610.97,528.51
8,117,610.18,525.74
9,118,609.39,522.97
10,119,608.6,520.2
11,120,612.83,520.2
12,121,617.05,520.2
13,122,621.28,520.2
14,123,625.5,520.2
15,124,626.42,521.3
16,125,627.33,522.4
17,126,628.25,523.5
18,127,629.17,524.6
19,128,630.08,525.7
20,129,631.0,526.8
21,130,629.15,526.8
22,131,627.3,526.8
23,132,625.45,526.8
24,133,623.6,526.8
25,134,621.75,526.8
26,135,619.9,526.8
27,136,618.05,526.8
28,137,616.2,526.8
29,138,614.35,526.8
30,139,612.5,526.8
31,140,601.3,517.1
32,141,590.1,507.4
33,142,578.9,497.7
34,143,583.5,509.1
35,144,592.73,507.65
36,145,601.97,506.2
37,146,611.2,504.75
38,147,620.43,503.3
39,148,629.67,501.85
40,149,638.9,500.4
41,150,644.05,506.02
42,151,649.2,511.65
43,152,654.35,517.27
44,153,659.5,522.9
45,154,660.68,521.57
46,155,661.87,520.23
47,156,663.05,518.9
48,157,664.23,517.57
49,158,665.42,516.23
50,159,666.6,514.9
51,160,664.49,515.96
52,161,662.38,517.02
53,162,660.27,518.08
54,163,658.16,519.14
55,164,656.05,520.2
56,165,653.94,521.26
57,166,651.83,522.32
58,167,649.72,523.38
59,168,647.61,524.44
60,169,645.5,525.5
