,frame,x,y
20,250,692.5,561.0
21,251,690.92,560.47
22,252,689.34,559.94
23,253,687.76,559.41
24,254,686.18,558.88
25,255,684.6,558.35
26,256,683.02,557.82
27,257,681.44,557.29
28,258,679.86,556.76
29,259,678.28,556.23
30,260,676.7,555.7
31,261,676.7,555.57
32,262,676.7,555.44
33,263,676.7,555.31
34,264,676.7,555.18
35,265,676.7,555.05
36,266,676.7,554.92
37,267,676.7,554.79
38,268,676.7,554.66
39,269,676.7,554.53
40,270,676.7,554.4
41,271,679.6,554.0
42,272,682.5,553.6
43,273,685.4,553.2
44,274,688.3,552.8
45,275,691.2,552.4
46,276,694.1,552.0
47,277,697.0,551.6
48,278,699.9,551.2
49,279,702.8,550.8
50,280,705.7,550.4
51,281,701.88,546.84
52,282,698.06,543.28
53,283,694.24,539.72
54,284,690.42,536.16
55,285,686.6,532.6
56,286,676.96,536.42
57,287,667.32,540.24
58,288,657.68,544.06
59,289,648.04,547.88
60,290,638.4,551.7
61,291,645.73,552.6
62,292,653.06,553.5
63,293,660.39,554.4
64,294,667.71,555.3
65,295,675.04,556.2
66,296,682.37,557.1
67,297,689.7,558.0
68,298,688.87,557.67
69,299,688.03,557.33
70,300,687.2,557.0
71,301,688.92,557.13
72,302,690.64,557.26
73,303,692.36,557.39
74,304,694.08,557.52
75,305,695.8,557.65
76,306,697.52,557.78
77,307,699.24,557.91
78,308,700.96,558.04
79,309,702.68,558.17
80,310,704.4,558.3
81,311,703.22,557.9
82,312,702.04,557.5
83,313,700.86,557.1
84,314,699.68,556.7
85,315,698.5,556.3
86,316,697.32,555.9
87,317,696.14,555.5
88,318,694.96,555.1
89,319,693.78,554.7
