,frame,x,y
10,60,671.58,548.78
11,61,669.65,547.16
12,62,667.72,545.54
13,63,665.8,543.92
14,64,663.87,542.31
15,65,661.94,540.69
16,66,660.01,539.07
17,67,658.08,537.45
18,68,656.16,535.84
19,69,654.23,534.22
20,70,652.3,532.6
21,71,664.65,543.35
22,72,677.0,554.1
23,73,689.35,564.85
24,74,701.7,575.6
25,75,700.72,574.03
26,76,699.73,572.47
27,77,698.75,570.9
28,78,697.77,569.33
29,79,696.78,567.77
30,80,695.8,566.2
31,81,696.04,567.06
32,82,696.28,567.92
33,83,696.52,568.78
34,84,696.76,569.64
35,85,697.0,570.5
36,86,680.5,566.9
37,87,662.2,556.6
38,88,650.85,543.4
39,89,639.5,530.2
40,90,634.3,531.8
41,91,625.2,523.7
42,92,616.1,515.6
43,93,620.17,517.07
44,94,624.23,518.53
45,95,628.3,520.0
46,96,632.37,521.47
47,97,636.43,522.93
48,98,640.5,524.4
49,99,640.45,518.25
50,100,640.4,512.1
51,101,641.26,514.69
52,102,642.12,517.28
53,103,642.98,519.87
54,104,643.84,522.46
55,105,644.7,525.05
56,106,645.56,527.64
57,107,646.42,530.23
58,108,647.28,532.82
59,109,648.14,535.41
60,110,649.0,538.0
61,111,643.6,533.3
62,112,638.2,528.6
63,113,637.4,528.54
64,114,636.6,528.48
65,115,635.8,528.41
66,116,635.0,528.35
67,117,634.2,528.29
68,118,633.4,528.23
69,119,632.6,528.16
70,120,631.8,528.1
71,121,633.17,527.92
72,122,634.53,527.74
73,123,635.9,527.56
74,124,637.27,527.38
75,125,638.63,527.2
76,126,640.0,527.02
77,127,641.37,526.84
78,128,642.73,526.66
79,129,644.1,526.48
80,130,645.47,526.3
81,131,646.83,526.12
82,132,648.2,525.94
83,133,649.57,525.76
84,134,650.93,525.58
85,135,652.3,525.4
86,136,651.87,525.22
87,137,651.43,525.04
88,138,651.0,524.86
89,139,650.57,524.68
90,140,650.13,524.5
91,141,649.7,524.32
92,142,649.27,524.14
93,143,648.83,523.96
94,144,648.4,523.78
95,145,647.97,523.6
96,146,647.53,523.42
97,147,647.1,523.24
98,148,646.67,523.06
99,149,646.23,522.88
100,150,645.8,522.7
101,151,645.12,522.52
102,152,644.43,522.34
103,153,643.75,522.16
104,154,643.07,521.98
105,155,642.38,521.8
106,156,641.7,521.62
107,157,641.02,521.44
108,158,640.33,521.26
109,159,639.65,521.08
110,160,638.97,520.9
111,161,638.28,520.72
112,162,637.6,520.54
113,163,636.92,520.36
114,164,636.23,520.18
115,165,635.55,520.0
116,166,634.87,519.82
117,167,634.18,519.64
118,168,633.5,519.46
119,169,632.82,519.28
120,170,632.13,519.1
121,171,631.45,518.92
122,172,630.77,518.74
123,173,630.08,518.56
124,174,629.4,518.38
125,175,628.72,518.2
126,176,628.03,518.02
127,177,627.35,517.84
128,178,626.67,517.66
129,179,625.98,517.48
130,180,625.3,517.3
131,181,630.51,520.71
132,182,635.72,524.12
133,183,640.93,527.53
134,184,646.14,530.94
135,185,651.35,534.35
136,186,656.56,537.76
137,187,661.77,541.17
138,188,666.98,544.58
139,189,672.19,547.99
140,190,677.4,551.4
141,191,674.69,552.14
142,192,671.98,552.88
143,193,669.27,553.62
144,194,666.56,554.36
145,195,663.85,555.1
146,196,661.14,555.84
147,197,658.43,556.58
148,198,655.72,557.32
149,199,653.01,558.06
150,200,650.3,558.8
151,201,651.65,558.8
152,202,653.0,558.8
153,203,654.35,558.8
154,204,655.7,558.8
155,205,657.05,558.8
156,206,658.4,558.8
157,207,659.75,558.8
158,208,661.1,558.8
