,frame,x,y
2,37,684.15,574.2
3,38,686.29,574.45
4,39,688.43,574.7
5,40,690.58,574.95
6,41,692.72,575.2
7,42,694.87,575.45
8,43,697.01,575.7
9,44,699.16,575.95
10,45,701.3,576.2
11,46,700.42,576.08
12,47,699.53,575.95
13,48,698.65,575.83
14,49,697.76,575.7
15,50,696.88,575.58
16,51,695.99,575.45
17,52,695.11,575.33
18,53,694.22,575.2
19,54,693.34,575.08
20,55,692.45,574.95
21,56,691.57,574.83
22,57,690.68,574.7
23,58,689.8,574.58
24,59,688.91,574.45
25,60,688.03,574.33
26,61,687.14,574.2
27,62,686.26,574.08
28,63,685.37,573.95
29,64,684.49,573.83
30,65,683.6,573.7
31,66,685.5,573.45
32,67,687.4,573.2
33,68,689.3,572.95
34,69,691.2,572.7
35,70,693.1,572.45
36,71,695.0,572.2
37,72,696.9,571.95
38,73,698.8,571.7
39,74,700.7,571.45
40,75,702.6,571.2
41,76,705.51,572.59
42,77,708.42,573.98
43,78,711.33,575.37
44,79,714.24,576.76
45,80,717.15,578.15
46,81,720.06,579.54
47,82,722.97,580.93
48,83,725.88,582.32
49,84,728.79,583.71
50,85,731.7,585.1
51,86,727.15,582.95
52,87,722.6,580.8
53,88,718.05,578.65
54,89,713.5,576.5
55,90,708.95,574.35
56,91,704.4,572.2
57,92,699.85,570.05
58,93,695.3,567.9
59,94,690.75,565.75
60,95,686.2,563.6
