,frame,x,y
79,89,694.87,573.1
80,90,696.1,573.1
81,91,689.9,567.15
82,92,683.7,561.2
83,93,677.5,555.25
84,94,671.3,549.3
85,95,667.97,544.8
86,96,664.63,540.3
87,97,661.3,535.8
88,98,664.8,546.0
89,99,678.6,559.55
90,100,692.4,573.1
91,101,705.2,571.6
92,102,713.5,578.7
93,103,694.15,572.9
94,104,674.8,567.1
95,105,659.6,561.0
96,106,656.0,558.6
97,107,652.8,556.4
98,108,649.6,554.2
99,109,655.6,558.1
100,110,661.6,562.0
101,111,663.23,560.97
102,112,664.87,559.93
103,113,666.5,558.9
104,114,673.4,554.3
105,115,653.8,550.1
106,116,649.2,548.8
107,117,648.6,546.3
108,118,644.1,545.4
109,119,639.6,544.5
110,120,634.5,542.4
111,121,630.3,538.6
112,122,606.6,537.6
113,123,578.1,535.6
114,124,579.5,536.4
115,125,589.9,540.9
116,126,592.92,540.94
117,127,595.94,540.98
118,128,598.96,541.02
119,129,601.98,541.06
120,130,605.0,541.1
121,131,604.53,540.74
122,132,604.06,540.39
123,133,603.59,540.03
124,134,603.11,539.67
125,135,602.64,539.31
126,136,602.17,538.96
127,137,601.7,538.6
128,138,602.48,538.18
129,139,603.25,537.75
130,140,604.03,537.33
131,141,604.8,536.9
132,142,608.2,535.5
133,143,611.6,534.1
134,144,612.62,533.47
135,145,613.63,532.83
136,146,614.65,532.2
137,147,615.67,531.57
138,148,616.68,530.93
139,149,617.7,530.3
140,150,619.8,527.5
141,151,617.84,526.64
142,152,615.88,525.78
143,153,613.92,524.92
144,154,611.96,524.06
145,155,610.0,523.2
146,156,603.8,516.9
147,157,608.43,522.03
148,158,613.05,527.15
149,159,617.68,532.28
150,160,622.3,537.4
151,161,627.1,538.5
152,162,631.9,539.6
153,163,645.0,546.4
154,164,658.1,553.2
155,165,676.1,561.3
156,166,707.0,580.9
157,167,726.75,592.2
158,168,746.5,603.5
159,169,729.3,591.4
160,170,708.4,579.3
161,171,706.68,578.48
162,172,704.96,577.66
163,173,703.23,576.83
164,174,701.51,576.01
165,175,699.79,575.19
166,176,698.07,574.37
167,177,696.34,573.54
168,178,694.62,572.72
169,179,692.9,571.9
170,180,694.9,574.4
171,181,686.2,568.4
172,182,685.65,567.95
173,183,685.1,567.5
174,184,683.33,568.23
175,185,681.57,568.97
176,186,679.8,569.7
