,frame,x,y
15,135,696.06,555.68
16,136,695.08,554.85
17,137,694.09,554.03
18,138,693.1,553.2
19,139,693.75,556.5
20,140,694.4,559.8
21,141,686.9,559.8
22,142,683.75,558.8
23,143,680.6,557.8
24,144,677.45,556.8
25,145,674.3,555.8
26,146,668.6,556.6
27,147,672.75,557.4
28,148,676.9,558.2
29,149,681.05,559.0
30,150,685.2,559.8
31,151,688.37,559.67
32,152,691.54,559.54
33,153,694.71,559.41
34,154,697.88,559.28
35,155,701.05,559.15
36,156,704.22,559.02
37,157,707.39,558.89
38,158,710.56,558.76
39,159,713.73,558.63
40,160,716.9,558.5
41,161,709.26,553.22
42,162,701.62,547.94
43,163,693.98,542.66
44,164,686.34,537.38
45,165,678.7,532.1
46,166,665.0,533.4
47,167,659.5,539.68
48,168,654.0,545.95
49,169,648.5,552.23
50,170,643.0,558.5
51,171,650.13,559.42
52,172,657.26,560.34
53,173,664.39,561.26
54,174,671.52,562.18
55,175,678.65,563.1
56,176,685.78,564.02
57,177,692.91,564.94
58,178,700.04,565.86
59,179,707.17,566.78
60,180,714.3,567.7
61,181,713.95,567.7
62,182,713.59,567.7
63,183,713.24,567.7
64,184,712.89,567.7
65,185,712.53,567.7
66,186,712.18,567.7
67,187,711.83,567.7
68,188,711.47,567.7
69,189,711.12,567.7
70,190,710.77,567.7
71,191,710.41,567.7
72,192,710.06,567.7
73,193,709.71,567.7
74,194,709.35,567.7
75,195,709.0,567.7
76,196,708.65,567.7
77,197,708.29,567.7
78,198,707.94,567.7
