,frame,x,y
13,153,582.21,543.13
14,154,582.89,541.77
15,155,583.56,540.41
16,156,584.23,539.06
17,157,584.9,537.7
18,158,586.97,535.52
19,159,589.04,533.33
20,160,591.11,531.15
21,161,593.18,528.96
22,162,595.25,526.78
23,163,597.32,524.59
24,164,599.38,522.41
25,165,601.45,520.22
26,166,603.52,518.04
27,167,605.59,515.85
28,168,607.66,513.67
29,169,609.73,511.48
30,170,611.8,509.3
31,171,612.05,510.31
32,172,612.3,511.32
33,173,612.55,512.33
34,174,612.8,513.34
35,175,613.05,514.35
36,176,613.3,515.36
37,177,613.55,516.37
38,178,613.8,517.38
39,179,614.05,518.39
40,180,614.3,519.4
41,181,600.1,516.57
42,182,585.9,513.73
43,183,571.7,510.9
44,184,576.68,511.75
45,185,581.65,512.6
46,186,586.63,513.45
47,187,591.6,514.3
48,188,599.17,520.2
49,189,606.73,526.1
50,190,614.3,532.0
51,191,617.08,530.74
52,192,619.86,529.48
53,193,622.64,528.22
54,194,625.42,526.96
55,195,628.2,525.7
56,196,630.98,524.44
57,197,633.76,523.18
58,198,636.54,521.92
59,199,639.32,520.66
60,200,642.1,519.4
61,201,640.57,518.74
62,202,639.04,518.07
63,203,637.51,517.41
64,204,635.98,516.75
65,205,634.44,516.09
66,206,632.91,515.43
67,207,631.38,514.76
68,208,629.85,514.1
69,209,628.32,513.44
70,210,626.79,512.78
71,211,625.26,512.11
72,212,623.73,511.45
73,213,622.19,510.79
74,214,620.66,510.13
