,frame,x,y
6,8,673.36,509.54
7,9,672.17,508.88
8,10,670.98,508.22
9,11,669.79,507.56
10,12,668.6,506.9
11,13,668.6,507.3
12,14,668.6,507.7
13,15,668.6,508.1
14,16,668.6,508.5
15,17,668.6,508.9
16,18,668.6,509.3
17,19,668.6,509.7
18,20,668.6,510.1
19,21,668.6,510.5
20,22,668.6,510.9
21,23,667.68,510.9
22,24,666.76,510.9
23,25,665.84,510.9
24,26,664.92,510.9
25,27,664.0,510.9
26,28,663.08,510.9
27,29,662.16,510.9
28,30,661.24,510.9
29,31,660.32,510.9
30,32,659.4,510.9
31,33,655.44,510.37
32,34,651.48,509.84
33,35,647.52,509.31
34,36,643.56,508.78
35,37,639.6,508.25
36,38,635.64,507.72
37,39,631.68,507.19
38,40,627.72,506.66
39,41,623.76,506.13
40,42,619.8,505.6
41,43,612.28,504.8
42,44,604.76,504.0
43,45,597.24,503.2
44,46,589.72,502.4
45,47,582.2,501.6
46,48,584.7,501.34
47,49,587.2,501.08
48,50,589.7,500.82
49,51,592.2,500.56
50,52,594.7,500.3
51,53,598.1,500.73
52,54,601.5,501.15
53,55,604.9,501.58
54,56,608.3,502.0
55,57,620.93,502.43
56,58,633.55,502.85
57,59,646.18,503.28
58,60,658.8,503.7
59,61,657.75,506.6
60,62,656.7,509.5
61,63,657.23,509.37
62,64,657.76,509.24
63,65,658.29,509.11
64,66,658.82,508.98
65,67,659.35,508.85
66,68,659.88,508.72
67,69,660.41,508.59
68,70,660.94,508.46
69,71,661.47,508.33
70,72,662.0,508.2
71,73,662.66,508.46
72,74,663.32,508.72
73,75,663.98,508.98
74,76,664.64,509.24
75,77,665.3,509.5
76,78,665.96,509.76
77,79,666.62,510.02
