,frame,x,y
2,50,608.75,552.51
3,51,607.43,550.8
4,52,606.11,549.08
5,53,604.79,547.37
6,54,603.47,545.66
7,55,602.16,543.94
8,56,600.84,542.23
9,57,599.52,540.51
10,58,598.2,538.8
11,59,599.39,537.19
12,60,600.58,535.58
13,61,601.76,533.96
14,62,602.95,532.35
15,63,604.14,530.74
16,64,605.33,529.12
17,65,606.51,527.51
18,66,607.7,525.9
19,67,599.0,528.4
20,68,590.3,530.9
21,69,593.34,531.3
22,70,596.38,531.7
23,71,599.42,532.1
24,72,602.46,532.5
25,73,605.5,532.9
26,74,608.54,533.3
27,75,611.58,533.7
28,76,614.62,534.1
29,77,617.66,534.5
30,78,620.7,534.9
31,79,625.05,527.4
32,80,629.4,519.9
33,81,629.95,523.7
34,82,630.5,527.5
35,83,616.8,526.43
36,84,603.1,525.37
37,85,589.4,524.3
38,86,595.0,527.83
39,87,600.6,531.37
40,88,606.2,534.9
41,89,606.75,532.6
42,90,607.3,530.3
43,91,619.05,531.95
44,92,630.8,533.6
45,93,635.7,533.8
46,94,640.6,534.0
47,95,642.9,534.25
48,96,645.2,534.5
49,97,638.25,534.7
50,98,631.3,534.9
51,99,639.9,535.6
52,100,641.14,536.26
53,101,642.39,536.91
54,102,643.63,537.57
55,103,644.88,538.22
56,104,646.12,538.88
57,105,647.37,539.53
58,106,648.61,540.19
59,107,649.86,540.84
60,108,651.1,541.5
61,109,644.9,540.05
62,110,638.7,538.6
63,111,638.28,538.8
64,112,637.85,539.0
65,113,637.43,539.2
66,114,637.0,539.4
67,115,636.58,539.6
