,frame,x,y
17,167,574.88,549.6
18,168,573.62,549.6
19,169,572.36,549.6
20,170,571.1,549.6
21,171,573.0,548.08
22,172,574.9,546.56
23,173,576.8,545.04
24,174,578.7,543.52
25,175,580.6,542.0
26,176,582.5,540.48
27,177,584.4,538.96
28,178,586.3,537.44
29,179,588.2,535.92
30,180,590.1,534.4
31,181,592.12,534.02
32,182,594.14,533.64
33,183,596.16,533.26
34,184,598.18,532.88
35,185,600.2,532.5
36,186,602.22,532.12
37,187,604.24,531.74
38,188,606.26,531.36
39,189,608.28,530.98
40,190,610.3,530.6
41,191,605.37,527.98
42,192,600.43,525.37
43,193,595.5,522.75
44,194,590.57,520.13
45,195,585.63,517.52
46,196,580.7,514.9
47,197,590.0,517.55
48,198,599.3,520.2
49,199,608.6,522.85
50,200,617.9,525.5
51,201,621.19,525.5
52,202,624.48,525.5
53,203,627.77,525.5
54,204,631.06,525.5
55,205,634.35,525.5
56,206,637.64,525.5
57,207,640.93,525.5
58,208,644.22,525.5
59,209,647.51,525.5
60,210,650.8,525.5
61,211,650.4,525.5
62,212,649.99,525.5
63,213,649.59,525.5
64,214,649.18,525.5
65,215,648.78,525.5
66,216,648.38,525.5
67,217,647.97,525.5
68,218,647.57,525.5
69,219,647.16,525.5
70,220,646.76,525.5
71,221,646.36,525.5
72,222,645.95,525.5
73,223,645.55,525.5
74,224,645.14,525.5
