,frame,x,y
7,117,577.72,543.9
8,118,578.38,543.5
9,119,579.04,543.1
10,120,579.7,542.7
11,121,580.1,542.57
12,122,580.5,542.44
13,123,580.9,542.31
14,124,581.3,542.18
15,125,581.7,542.05
16,126,582.1,541.92
17,127,582.5,541.79
18,128,582.9,541.66
19,129,583.3,541.53
20,130,583.7,541.4
21,131,584.89,540.74
22,132,586.08,540.08
23,133,587.27,539.42
24,134,588.46,538.76
25,135,589.65,538.1
26,136,590.84,537.44
27,137,592.03,536.78
28,138,593.22,536.12
29,139,594.41,535.46
30,140,595.6,534.8
31,141,613.2,534.3
32,142,622.5,532.4
33,143,626.9,532.0
34,144,616.2,527.7
35,145,620.5,528.0
36,146,625.5,528.3
37,147,632.2,528.6
38,148,636.7,528.9
39,149,616.7,520.0
40,150,619.3,517.6
41,151,612.3,517.03
42,152,605.3,516.47
43,153,598.3,515.9
44,154,593.4,508.6
45,155,599.25,512.08
46,156,605.1,515.57
47,157,610.95,519.05
48,158,616.8,522.53
49,159,622.65,526.02
50,160,628.5,529.5
51,161,624.94,528.97
52,162,621.38,528.44
53,163,617.82,527.91
54,164,614.26,527.38
55,165,610.7,526.85
56,166,607.14,526.32
57,167,603.58,525.79
58,168,600.02,525.26
59,169,596.46,524.73
60,170,592.9,524.2
61,171,592.57,524.53
62,172,592.25,524.85
63,173,591.93,525.18
64,174,591.6,525.5
65,175,596.22,525.28
66,176,600.83,525.07
67,177,605.45,524.85
68,178,610.07,524.63
69,179,614.68,524.42
70,180,619.3,524.2
71,181,621.41,524.07
72,182,623.52,523.94
73,183,625.63,523.81
74,184,627.74,523.68
75,185,629.85,523.55
76,186,631.96,523.42
77,187,634.07,523.29
78,188,636.18,523.16
79,189,638.29,523.03
80,190,640.4,522.9
81,191,639.74,522.9
82,192,639.08,522.9
83,193,638.42,522.9
84,194,637.76,522.9
85,195,637.1,522.9
86,196,636.44,522.9
87,197,635.78,522.9
88,198,635.12,522.9
89,199,634.46,522.9
90,200,633.8,522.9
91,201,634.06,522.9
92,202,634.32,522.9
