,frame,x,y
224,224,603.36,520.8
225,225,605.45,520.8
226,226,607.54,520.8
227,227,609.63,520.8
228,228,611.72,520.8
229,229,613.81,520.8
230,230,615.9,520.8
231,231,615.9,520.43
232,232,615.9,520.06
233,233,615.9,519.69
234,234,615.9,519.32
235,235,615.9,518.95
236,236,615.9,518.58
237,237,615.9,518.21
238,238,615.9,517.84
239,239,615.9,517.47
240,240,615.9,517.1
241,241,613.68,517.1
242,242,611.46,517.1
243,243,609.24,517.1
244,244,607.02,517.1
245,245,604.8,517.1
246,246,602.58,517.1
247,247,600.36,517.1
248,248,598.14,517.1
249,249,595.92,517.1
250,250,593.7,517.1
251,251,586.94,515.5
252,252,580.18,513.9
253,253,573.42,512.3
254,254,566.66,510.7
255,255,559.9,509.1
256,256,562.98,509.96
257,257,566.06,510.82
258,258,569.14,511.68
259,259,572.22,512.54
260,260,575.3,513.4
261,261,580.57,513.27
262,262,585.83,513.13
263,263,591.1,513.0
264,264,591.83,512.89
265,265,592.56,512.77
266,266,593.29,512.66
267,267,594.01,512.54
268,268,594.74,512.43
269,269,595.47,512.31
270,270,596.2,512.2
271,271,595.09,511.95
272,272,593.98,511.7
273,273,592.87,511.45
274,274,591.76,511.2
275,275,590.65,510.95
276,276,589.54,510.7
277,277,588.43,510.45
278,278,587.32,510.2
279,279,586.21,509.95
280,280,585.1,509.7
281,281,577.83,510.25
282,282,570.55,510.8
283,283,563.28,511.35
284,284,556.0,511.9
285,285,570.3,514.0
286,286,590.83,516.83
