,frame,x,y
5,95,709.57,573.72
6,96,711.22,574.74
7,97,712.86,575.75
8,98,714.51,576.77
9,99,716.15,577.78
10,100,717.8,578.8
11,101,719.57,579.05
12,102,721.34,579.3
13,103,723.11,579.55
14,104,724.88,579.8
15,105,726.65,580.05
16,106,728.42,580.3
17,107,730.19,580.55
18,108,731.96,580.8
19,109,733.73,581.05
20,110,735.5,581.3
21,111,734.24,580.67
22,112,732.97,580.04
23,113,731.71,579.41
24,114,730.44,578.78
25,115,729.18,578.15
26,116,727.91,577.52
27,117,726.65,576.89
28,118,725.38,576.26
29,119,724.12,575.63
30,120,722.85,575.0
31,121,721.59,574.37
32,122,720.32,573.74
33,123,719.06,573.11
34,124,717.79,572.48
35,125,716.53,571.85
36,126,715.26,571.22
37,127,714.0,570.59
38,128,712.73,569.96
39,129,711.47,569.33
40,130,710.2,568.7
41,131,705.96,568.32
42,132,701.72,567.94
43,133,697.48,567.56
44,134,693.24,567.18
45,135,689.0,566.8
46,136,691.51,567.09
47,137,694.01,567.39
48,138,696.52,567.68
49,139,699.03,567.97
50,140,701.53,568.27
51,141,704.04,568.56
52,142,706.55,568.85
53,143,709.05,569.15
54,144,711.56,569.44
55,145,714.07,569.73
56,146,716.57,570.03
57,147,719.08,570.32
58,148,721.59,570.61
59,149,724.09,570.91
60,150,726.6,571.2
61,151,725.59,571.07
62,152,724.58,570.94
63,153,723.57,570.81
64,154,722.56,570.68
65,155,721.55,570.55
66,156,720.54,570.42
67,157,719.53,570.29
68,158,718.52,570.16
69,159,717.51,570.03
70,160,716.5,569.9
71,161,717.26,570.41
