,frame,x,y
30,295,728.0,579.4
31,296,719.9,563.6
32,297,718.96,565.01
33,298,718.03,566.43
34,299,717.09,567.84
35,300,716.15,569.25
36,301,715.21,570.66
37,302,714.28,572.08
38,303,713.34,573.49
39,304,712.4,574.9
40,305,710.0,522.9
41,306,705.65,546.8
42,307,701.3,570.7
43,308,703.23,570.27
44,309,705.16,569.84
45,310,707.09,569.41
46,311,709.01,568.99
47,312,710.94,568.56
48,313,712.87,568.13
49,314,714.8,567.7
50,315,724.1,530.6
51,316,719.2,563.1
52,317,714.3,595.6
53,318,712.48,588.43
54,319,710.65,581.25
55,320,708.83,574.08
56,321,707.0,566.9
57,322,697.67,554.6
58,323,688.33,542.3
59,324,679.0,530.0
60,325,681.7,528.0
61,326,688.07,535.63
62,327,694.43,543.27
63,328,700.8,550.9
64,329,688.9,547.09
65,330,677.0,543.27
66,331,665.1,539.46
67,332,653.2,535.64
68,333,641.3,531.83
69,334,629.4,528.01
70,335,617.5,524.2
71,336,612.9,529.2
72,337,601.1,530.4
73,338,601.5,526.9
74,339,605.6,523.4
75,340,618.05,526.1
76,341,630.5,528.8
77,342,663.8,554.3
78,343,702.7,581.5
79,344,735.9,586.9
80,345,752.3,591.0
81,346,749.5,594.6
82,347,747.2,593.5
83,348,750.6,591.6
84,349,737.64,585.64
85,350,724.69,579.69
86,351,711.73,573.73
87,352,698.77,567.77
88,353,685.81,561.81
89,354,672.86,555.86
90,355,659.9,549.9
91,356,681.18,554.25
92,357,702.45,558.6
93,358,723.73,562.95
94,359,745.0,567.3
95,360,748.67,570.47
96,361,752.33,573.63
97,362,756.0,576.8
98,363,740.67,573.4
99,364,725.33,570.0
100,365,710.0,566.6
101,366,703.0,555.73
102,367,696.0,544.87
