,frame,x,y
2,302,776.6,589.7
3,303,776.6,589.7
4,304,776.6,589.7
5,305,776.6,589.7
6,306,776.6,589.7
7,307,776.6,589.7
8,308,776.6,589.7
9,309,776.6,589.7
10,310,776.6,589.7
11,311,775.22,588.87
12,312,773.84,588.04
13,313,772.46,587.21
14,314,771.08,586.38
15,315,769.7,585.55
16,316,768.32,584.72
17,317,766.94,583.89
18,318,765.56,583.06
19,319,764.18,582.23
20,320,762.8,581.4
21,321,761.79,580.76
22,322,760.78,580.12
23,323,759.77,579.48
24,324,758.76,578.84
25,325,757.75,578.2
26,326,756.74,577.56
27,327,755.73,576.92
28,328,754.72,576.28
29,329,753.71,575.64
30,330,752.7,575.0
31,331,740.47,570.8
32,332,728.23,566.6
33,333,716.0,562.4
34,334,690.8,559.75
35,335,665.6,557.1
36,336,648.0,551.95
37,337,630.4,546.8
38,338,629.63,548.57
39,339,628.87,550.33
40,340,628.1,552.1
41,341,627.73,550.03
42,342,627.37,547.97
43,343,627.0,545.9
44,344,652.35,553.35
45,345,677.7,560.8
46,346,678.04,557.96
47,347,678.38,555.12
48,348,678.72,552.28
49,349,679.06,549.44
50,350,679.4,546.6
51,351,679.96,545.96
52,352,680.52,545.32
53,353,681.08,544.68
54,354,681.64,544.04
55,355,682.2,543.4
56,356,677.98,543.12
57,357,673.76,542.84
58,358,669.54,542.56
59,359,665.32,542.28
60,360,661.1,542.0
61,361,656.7,543.37
62,362,652.3,544.73
63,363,647.9,546.1
64,364,643.5,547.47
65,365,639.1,548.83
66,366,634.7,550.2
67,367,656.65,552.73
68,368,678.6,555.25
