,frame,x,y
2,150,640.45,535.98
3,151,640.85,533.64
4,152,641.24,531.3
5,153,641.63,528.96
6,154,642.02,526.62
7,155,642.42,524.28
8,156,642.81,521.94
9,157,643.2,519.6
10,158,646.2,520.9
11,159,647.33,519.83
12,160,648.47,518.77
13,161,649.6,517.7
14,162,649.18,517.29
15,163,648.75,516.88
16,164,648.33,516.46
17,165,647.9,516.05
18,166,647.48,515.64
19,167,647.05,515.23
20,168,646.63,514.81
21,169,646.2,514.4
22,170,650.96,516.0
23,171,655.72,517.6
24,172,660.48,519.2
25,173,665.24,520.8
26,174,670.0,522.4
27,175,681.9,524.0
28,176,680.6,524.3
29,177,675.3,506.7
30,178,671.3,511.6
31,179,663.6,505.27
32,180,655.9,498.93
33,181,648.2,492.6
34,182,640.22,494.6
35,183,632.24,496.6
36,184,624.26,498.6
37,185,616.28,500.6
38,186,608.3,502.6
39,187,618.4,518.6
40,188,617.2,512.9
41,189,612.3,511.0
42,190,618.0,512.1
43,191,623.72,513.22
44,192,629.43,514.33
45,193,635.15,515.45
46,194,640.87,516.57
47,195,646.58,517.68
48,196,652.3,518.8
49,197,657.15,520.5
50,198,662.0,522.2
51,199,661.48,520.88
52,200,660.95,519.57
53,201,660.43,518.25
54,202,659.9,516.93
55,203,659.38,515.62
56,204,658.85,514.3
57,205,658.33,512.98
58,206,657.8,511.67
59,207,657.28,510.35
60,208,656.75,509.03
61,209,656.23,507.72
62,210,655.7,506.4
63,211,656.0,508.38
64,212,656.3,510.35
65,213,656.6,512.33
66,214,656.9,514.3
67,215,657.2,516.28
68,216,657.5,518.25
69,217,657.8,520.23
