,frame,x,y
5,123,607.32,522.16
6,124,606.4,521.63
7,125,605.47,521.1
8,126,604.55,520.56
9,127,603.62,520.03
10,128,602.7,519.5
11,129,604.02,519.24
12,130,605.34,518.98
13,131,606.66,518.72
14,132,607.98,518.46
15,133,609.3,518.2
16,134,610.62,517.94
17,135,611.94,517.68
18,136,613.26,517.42
19,137,614.58,517.16
20,138,615.9,516.9
21,139,621.69,515.91
22,140,627.48,514.92
23,141,633.27,513.93
24,142,639.06,512.94
25,143,644.84,511.96
26,144,650.63,510.97
27,145,656.42,509.98
28,146,662.21,508.99
29,147,668.0,508.0
30,148,662.1,514.3
31,149,660.3,506.88
32,150,658.5,499.46
33,151,656.7,492.04
34,152,654.9,484.62
35,153,653.1,477.2
36,154,656.1,483.9
37,155,664.3,485.4
38,156,656.6,481.8
39,157,641.8,502.0
40,158,627.8,505.1
41,159,626.08,503.95
42,160,624.37,502.8
43,161,622.65,501.65
44,162,620.93,500.5
45,163,619.22,499.35
46,164,617.5,498.2
47,165,621.07,497.7
48,166,624.63,497.2
49,167,628.2,496.7
50,168,637.0,497.2
51,169,635.8,501.1
52,170,638.28,501.54
53,171,640.76,501.99
54,172,643.23,502.43
55,173,645.71,502.88
56,174,648.19,503.32
57,175,650.67,503.77
58,176,653.14,504.21
59,177,655.62,504.66
60,178,658.1,505.1
61,179,658.89,505.1
62,180,659.68,505.1
63,181,660.47,505.1
64,182,661.26,505.1
65,183,662.05,505.1
66,184,662.84,505.1
67,185,663.63,505.1
68,186,664.42,505.1
69,187,665.21,505.1
70,188,666.0,505.1
71,189,664.62,504.77
72,190,663.23,504.43
73,191,661.85,504.1
