,frame,x,y
32,62,747.7,562.1
33,63,747.7,562.1
34,64,747.7,562.1
35,65,747.7,562.1
36,66,747.7,562.1
37,67,747.7,562.1
38,68,747.7,562.1
39,69,747.7,562.1
40,70,747.7,562.1
41,71,745.98,561.32
42,72,744.26,560.54
43,73,742.54,559.76
44,74,740.82,558.98
45,75,739.1,558.2
46,76,729.12,554.34
47,77,719.14,550.48
48,78,709.16,546.62
49,79,699.18,542.76
50,80,689.2,538.9
51,81,690.09,538.73
52,82,690.97,538.56
53,83,691.86,538.39
54,84,692.74,538.21
55,85,693.63,538.04
56,86,694.51,537.87
57,87,695.4,537.7
58,88,692.17,534.97
59,89,688.93,532.23
60,90,685.7,529.5
61,91,681.83,529.4
62,92,677.97,529.3
63,93,674.1,529.2
64,94,662.35,529.08
65,95,650.6,528.95
66,96,638.85,528.83
67,97,627.1,528.7
68,98,627.2,528.6
69,99,627.65,528.6
70,100,628.1,528.6
71,101,628.2,528.35
72,102,628.3,528.1
73,103,644.2,528.05
74,104,660.1,528.0
75,105,672.3,532.5
76,106,673.1,532.92
77,107,673.9,533.34
78,108,674.7,533.76
79,109,675.5,534.18
80,110,676.3,534.6
81,111,680.6,537.52
82,112,684.9,540.44
83,113,689.2,543.36
84,114,693.5,546.28
85,115,697.8,549.2
86,116,702.1,552.12
87,117,706.4,555.04
88,118,710.7,557.96
89,119,715.0,560.88
90,120,719.3,563.8
91,121,721.97,565.18
92,122,724.64,566.56
93,123,727.31,567.94
94,124,729.98,569.32
95,125,732.65,570.7
96,126,735.32,572.08
97,127,737.99,573.46
98,128,740.66,574.84
