,frame,x,y
4,196,631.3,509.67
5,197,631.15,507.08
6,198,631.0,504.48
7,199,630.85,501.89
8,200,630.7,499.29
9,201,630.55,496.7
10,202,630.4,494.1
11,203,628.93,494.1
12,204,627.46,494.1
13,205,625.99,494.1
14,206,624.52,494.1
15,207,623.05,494.1
16,208,621.58,494.1
17,209,620.11,494.1
18,210,618.64,494.1
19,211,617.17,494.1
20,212,615.7,494.1
21,213,615.33,492.45
22,214,614.96,490.8
23,215,614.59,489.15
24,216,614.22,487.5
25,217,613.85,485.85
26,218,613.48,484.2
27,219,613.11,482.55
28,220,612.74,480.9
29,221,612.37,479.25
30,222,612.0,477.6
31,223,597.5,485.2
32,224,583.0,492.8
33,225,568.5,500.4
34,226,569.0,503.63
35,227,569.5,506.85
36,228,570.0,510.08
37,229,570.5,513.3
38,230,581.27,513.33
39,231,592.03,513.37
40,232,602.8,513.4
41,233,604.73,506.53
42,234,606.65,499.65
43,235,608.58,492.78
44,236,610.5,485.9
45,237,613.93,488.95
46,238,617.37,492.0
47,239,620.8,495.05
48,240,624.23,498.1
49,241,627.67,501.15
50,242,631.1,504.2
51,243,631.1,504.2
52,244,631.1,504.2
53,245,631.1,504.2
54,246,631.1,504.2
55,247,631.1,504.2
56,248,631.1,504.2
57,249,631.1,504.2
58,250,631.1,504.2
59,251,631.1,504.2
60,252,631.1,504.2
61,253,631.1,504.2
62,254,631.1,504.2
63,255,631.1,504.2
