,frame,x,y
14,64,752.0,561.7
15,65,752.0,561.7
16,66,752.0,561.7
17,67,752.0,561.7
18,68,752.0,561.7
19,69,752.0,561.7
20,70,752.0,561.7
21,71,751.27,561.15
22,72,750.54,560.6
23,73,749.81,560.05
24,74,749.08,559.5
25,75,748.35,558.95
26,76,747.62,558.4
27,77,746.89,557.85
28,78,746.16,557.3
29,79,745.43,556.75
30,80,744.7,556.2
31,81,738.0,553.82
32,82,731.3,551.44
33,83,724.6,549.06
34,84,717.9,546.68
35,85,711.2,544.3
36,86,713.68,546.32
37,87,716.16,548.34
38,88,718.64,550.36
39,89,721.12,552.38
40,90,723.6,554.4
41,91,714.15,546.05
42,92,704.7,537.7
43,93,685.3,535.5
44,94,672.73,534.48
45,95,660.15,533.45
46,96,647.58,532.43
47,97,635.0,531.4
48,98,634.57,532.03
49,99,634.13,532.67
50,100,633.7,533.3
51,101,638.45,532.95
52,102,643.2,532.6
53,103,657.9,537.57
54,104,672.6,542.53
55,105,687.3,547.5
56,106,663.9,534.4
57,107,663.9,535.3
58,108,673.1,538.0
59,109,681.35,539.8
60,110,689.6,541.6
61,111,701.8,545.95
62,112,714.0,550.3
63,113,726.2,554.65
64,114,738.4,559.0
65,115,741.42,559.92
66,116,744.43,560.83
67,117,747.45,561.75
68,118,750.47,562.67
69,119,753.48,563.58
70,120,756.5,564.5
71,121,756.5,564.5
72,122,756.5,564.5
73,123,756.5,564.5
74,124,756.5,564.5
75,125,756.5,564.5
76,126,756.5,564.5
77,127,756.5,564.5
