,frame,x,y
3,223,716.28,549.24
4,224,715.54,549.42
5,225,714.8,549.6
6,226,714.06,549.78
7,227,713.32,549.96
8,228,712.58,550.14
9,229,711.84,550.32
10,230,711.1,550.5
11,231,711.56,550.5
12,232,712.02,550.5
13,233,712.48,550.5
14,234,712.94,550.5
15,235,713.4,550.5
16,236,713.86,550.5
17,237,714.32,550.5
18,238,714.78,550.5
19,239,715.24,550.5
20,240,715.7,550.5
21,241,716.09,550.3
22,242,716.48,550.1
23,243,716.86,549.9
24,244,717.25,549.7
25,245,717.64,549.5
26,246,718.03,549.3
27,247,718.41,549.1
28,248,718.8,548.9
29,249,709.45,546.95
30,250,700.1,545.0
31,251,686.95,545.95
32,252,673.8,546.9
33,253,671.65,546.05
34,254,669.5,545.2
35,255,668.33,544.87
36,256,667.17,544.53
37,257,666.0,544.2
38,258,664.83,543.87
39,259,663.67,543.53
40,260,662.5,543.2
41,261,667.91,544.67
42,262,673.32,546.14
43,263,692.96,553.12
44,264,712.6,560.1
45,265,713.27,559.73
46,266,713.93,559.37
47,267,714.6,559.0
48,268,715.27,558.63
49,269,715.93,558.27
50,270,716.6,557.9
51,271,718.53,558.54
52,272,720.46,559.18
53,273,722.39,559.82
54,274,724.32,560.46
55,275,726.25,561.1
56,276,728.18,561.74
57,277,730.11,562.38
58,278,732.04,563.02
59,279,733.97,563.66
60,280,735.9,564.3
61,281,735.9,564.3
62,282,735.9,564.3
63,283,735.9,564.3
64,284,735.9,564.3
65,285,735.9,564.3
66,286,735.9,564.3
67,287,735.9,564.3
