,frame,x,y
23,373,726.1,560.0
24,374,726.1,560.0
25,375,726.1,560.0
26,376,726.1,560.0
27,377,726.1,560.0
28,378,726.1,560.0
29,379,726.1,560.0
30,380,726.1,560.0
31,381,726.1,560.0
32,382,726.1,560.0
33,383,726.1,560.0
34,384,726.1,560.0
35,385,726.1,560.0
36,386,726.1,560.0
37,387,726.1,560.0
38,388,726.1,560.0
39,389,726.1,560.0
40,390,726.1,560.0
41,391,724.89,559.23
42,392,723.68,558.46
43,393,722.47,557.69
44,394,721.26,556.92
45,395,720.05,556.15
46,396,718.84,555.38
47,397,717.63,554.61
48,398,716.42,553.84
49,399,715.21,553.07
50,400,714.0,552.3
51,401,700.73,551.5
52,402,687.47,550.7
53,403,674.2,549.9
54,404,671.4,549.61
55,405,668.6,549.33
56,406,665.8,549.04
57,407,663.0,548.76
58,408,660.2,548.47
59,409,657.4,548.19
60,410,654.6,547.9
61,411,666.1,550.73
62,412,677.6,553.57
63,413,689.1,556.4
64,414,694.86,558.17
65,415,700.61,559.94
66,416,706.37,561.71
67,417,712.13,563.49
68,418,717.89,565.26
69,419,723.64,567.03
70,420,729.4,568.8
71,421,730.5,569.02
72,422,731.6,569.24
73,423,732.7,569.46
74,424,733.8,569.68
75,425,734.9,569.9
76,426,736.0,570.12
77,427,737.1,570.34
78,428,738.2,570.56
79,429,739.3,570.78
80,430,740.4,571.0
81,431,740.4,571.0
82,432,740.4,571.0
83,433,740.4,571.0
84,434,740.4,571.0
85,435,740.4,571.0
86,436,740.4,571.0
