,frame,x,y
4,154,696.88,540.28
5,155,695.5,540.1
6,156,694.12,539.92
7,157,692.74,539.74
8,158,691.36,539.56
9,159,689.98,539.38
10,160,688.6,539.2
11,161,687.96,538.37
12,162,687.32,537.54
13,163,686.68,536.71
14,164,686.04,535.88
15,165,685.4,535.05
16,166,684.76,534.22
17,167,684.12,533.39
18,168,683.48,532.56
19,169,682.84,531.73
20,170,682.2,530.9
21,171,682.85,529.34
22,172,683.5,527.78
23,173,684.15,526.21
24,174,684.8,524.65
25,175,685.45,523.09
26,176,686.1,521.53
27,177,686.75,519.96
28,178,687.4,518.4
29,179,679.3,517.8
30,180,647.4,515.3
31,181,634.4,515.5
32,182,621.4,515.7
33,183,620.88,518.54
34,184,620.36,521.38
35,185,619.84,524.22
36,186,619.32,527.06
37,187,618.8,529.9
38,188,635.37,531.77
39,189,651.93,533.63
40,190,668.5,535.5
41,191,670.24,536.23
42,192,671.98,536.96
43,193,673.72,537.69
44,194,675.46,538.42
45,195,677.2,539.15
46,196,678.94,539.88
47,197,680.68,540.61
48,198,682.42,541.34
49,199,684.16,542.07
50,200,685.9,542.8
51,201,688.19,543.99
52,202,690.48,545.18
53,203,692.77,546.37
54,204,695.06,547.56
55,205,697.35,548.75
56,206,699.64,549.94
57,207,701.93,551.13
58,208,704.22,552.32
59,209,706.51,553.51
60,210,708.8,554.7
61,211,706.78,554.33
62,212,704.76,553.96
