,frame,x,y
1,96,717.36,575.32
2,97,716.77,575.25
3,98,716.18,575.19
4,99,715.58,575.12
5,100,714.99,575.06
6,101,714.4,575.0
7,102,713.81,574.93
8,103,713.21,574.87
9,104,712.62,574.8
10,105,712.03,574.74
11,106,711.43,574.68
12,107,710.84,574.61
13,108,710.25,574.55
14,109,709.66,574.48
15,110,709.06,574.42
16,111,708.47,574.36
17,112,707.88,574.29
18,113,707.29,574.23
19,114,706.69,574.16
20,115,706.1,574.1
21,116,703.13,569.75
22,117,700.15,565.4
23,118,697.18,561.05
24,119,694.2,556.7
25,120,684.08,558.93
26,121,673.97,561.17
27,122,663.85,563.4
28,123,653.73,565.63
29,124,643.62,567.87
30,125,633.5,570.1
31,126,644.18,567.68
32,127,654.87,565.27
33,128,665.55,562.85
34,129,676.23,560.43
35,130,686.92,558.02
36,131,697.6,555.6
37,132,696.75,557.58
38,133,695.9,559.55
39,134,695.05,561.53
40,135,694.2,563.5
41,136,694.33,563.5
42,137,694.46,563.5
43,138,694.59,563.5
44,139,694.72,563.5
45,140,694.85,563.5
46,141,694.98,563.5
47,142,695.11,563.5
48,143,695.24,563.5
49,144,695.37,563.5
50,145,695.5,563.5
51,146,697.48,563.63
52,147,699.46,563.76
53,148,701.44,563.89
54,149,703.42,564.02
55,150,705.4,564.15
56,151,707.38,564.28
57,152,709.36,564.41
58,153,711.34,564.54
