,frame,x,y
81,86,674.08,529.08
82,87,676.0,531.1
83,88,676.3,531.0
84,89,676.6,530.9
85,90,676.9,530.8
86,91,677.2,530.7
87,92,669.47,527.9
88,93,661.73,525.1
89,94,654.0,522.3
90,95,641.4,521.0
91,96,640.48,521.0
92,97,639.56,521.0
93,98,638.64,521.0
94,99,637.72,521.0
95,100,636.8,521.0
96,101,635.88,521.0
97,102,634.96,521.0
98,103,634.04,521.0
99,104,633.12,521.0
100,105,632.2,521.0
101,106,636.05,521.46
102,107,639.9,521.92
103,108,643.75,522.38
104,109,647.6,522.84
105,110,651.45,523.3
106,111,655.3,523.76
107,112,659.15,524.22
108,113,663.0,524.68
109,114,666.85,525.14
110,115,670.7,525.6
111,116,664.56,525.05
112,117,658.42,524.5
113,118,652.28,523.95
114,119,646.14,523.4
115,120,640.0,522.85
116,121,633.86,522.3
117,122,627.72,521.75
118,123,621.58,521.2
119,124,615.44,520.65
120,125,609.3,520.1
121,126,624.0,521.73
122,127,638.7,523.37
123,128,653.4,525.0
124,129,655.87,525.74
125,130,658.34,526.49
126,131,660.81,527.23
127,132,663.29,527.97
128,133,665.76,528.71
129,134,668.23,529.46
130,135,670.7,530.2
131,136,671.08,530.48
132,137,671.45,530.75
133,138,671.83,531.03
134,139,672.2,531.3
135,140,667.22,531.58
136,141,662.23,531.87
137,142,657.25,532.15
138,143,652.27,532.43
139,144,647.28,532.72
140,145,642.3,533.0
141,146,642.3,532.91
142,147,642.3,532.82
143,148,642.3,532.73
144,149,642.3,532.64
145,150,642.3,532.55
146,151,642.3,532.46
147,152,642.3,532.37
