,frame,x,y
16,229,668.58,526.2
17,230,668.86,525.65
18,231,669.14,525.1
19,232,669.42,524.55
20,233,669.7,524.0
21,234,669.89,523.77
22,235,670.07,523.54
23,236,670.26,523.31
24,237,670.44,523.08
25,238,670.63,522.85
26,239,670.81,522.62
27,240,671.0,522.39
28,241,671.18,522.16
29,242,671.37,521.93
30,243,671.55,521.7
31,244,671.74,521.47
32,245,671.92,521.24
33,246,672.11,521.01
34,247,672.29,520.78
35,248,672.48,520.55
36,249,672.66,520.32
37,250,672.85,520.09
38,251,673.03,519.86
39,252,673.22,519.63
40,253,673.4,519.4
41,254,667.9,516.0
42,255,662.4,512.6
43,256,645.45,516.2
44,257,628.5,519.8
45,258,617.97,521.57
46,259,607.43,523.33
47,260,596.9,525.1
48,261,597.97,525.63
49,262,599.03,526.17
50,263,600.1,526.7
51,264,606.7,526.79
52,265,613.3,526.88
53,266,619.9,526.97
54,267,642.1,526.1
55,268,648.85,525.45
56,269,655.6,524.8
57,270,658.23,525.5
58,271,660.85,526.2
59,272,663.48,526.9
60,273,666.1,527.6
61,274,672.03,532.05
62,275,677.95,536.5
63,276,683.88,540.95
64,277,689.8,545.4
65,278,692.43,547.93
66,279,695.05,550.45
67,280,697.68,552.98
68,281,700.3,555.5
69,282,693.3,544.3
70,283,686.3,533.1
71,284,686.3,533.1
72,285,686.3,533.1
73,286,686.3,533.1
74,287,686.3,533.1
75,288,686.3,533.1
