,frame,x,y
10,110,716.7,554.8
11,111,716.33,553.24
12,112,715.96,551.68
13,113,715.59,550.12
14,114,715.22,548.56
15,115,714.85,547.0
16,116,714.48,545.44
17,117,714.11,543.88
18,118,713.74,542.32
19,119,713.37,540.76
20,120,713.0,539.2
21,121,711.62,538.01
22,122,710.24,536.82
23,123,708.86,535.63
24,124,707.48,534.44
25,125,706.1,533.25
26,126,704.72,532.06
27,127,703.34,530.87
28,128,701.96,529.68
29,129,700.58,528.49
30,130,699.2,527.3
31,131,702.14,527.0
32,132,705.08,526.7
33,133,708.02,526.4
34,134,710.96,526.1
35,135,713.9,525.8
36,136,697.0,524.4
37,137,677.85,523.75
38,138,658.7,523.1
39,139,654.2,524.3
40,140,649.7,525.5
41,141,651.7,526.47
42,142,653.7,527.43
43,143,655.7,528.4
44,144,667.7,531.83
45,145,679.7,535.25
46,146,691.7,538.68
47,147,703.7,542.1
48,148,707.7,543.9
49,149,711.7,545.7
50,150,715.7,547.5
51,151,715.7,547.5
52,152,715.7,547.5
53,153,715.7,547.5
54,154,715.7,547.5
55,155,715.7,547.5
56,156,715.7,547.5
57,157,715.7,547.5
58,158,715.7,547.5
59,159,715.7,547.5
60,160,715.7,547.5
61,161,718.08,548.69
62,162,720.46,549.88
63,163,722.84,551.07
64,164,725.22,552.26
65,165,727.6,553.45
66,166,729.98,554.64
67,167,732.36,555.83
68,168,734.74,557.02
69,169,737.12,558.21
70,170,739.5,559.4
