,frame,x,y
4,164,703.8,547.4
5,165,703.8,547.4
6,166,703.8,547.4
7,167,703.8,547.4
8,168,703.8,547.4
9,169,703.8,547.4
10,170,703.8,547.4
11,171,701.81,546.71
12,172,699.82,546.02
13,173,697.83,545.33
14,174,695.84,544.64
15,175,693.85,543.95
16,176,691.86,543.26
17,177,689.87,542.57
18,178,687.88,541.88
19,179,685.89,541.19
20,180,683.9,540.5
21,181,684.33,539.77
22,182,684.77,539.03
23,183,685.2,538.3
24,184,685.63,537.57
25,185,686.07,536.83
26,186,686.5,536.1
27,187,686.93,535.37
28,188,687.37,534.63
29,189,687.8,533.9
30,190,672.9,532.2
31,191,647.05,528.35
32,192,621.2,524.5
33,193,621.58,523.55
34,194,621.95,522.6
35,195,622.33,521.65
36,196,622.7,520.7
37,197,626.55,521.15
38,198,630.4,521.6
39,199,643.85,530.55
40,200,657.3,539.5
41,201,664.57,540.77
42,202,671.83,542.03
43,203,679.1,543.3
44,204,680.7,543.67
45,205,682.3,544.04
46,206,683.9,544.41
47,207,685.5,544.79
48,208,687.1,545.16
49,209,688.7,545.53
50,210,690.3,545.9
51,211,691.13,545.99
52,212,691.96,546.08
53,213,692.79,546.17
54,214,693.62,546.26
55,215,694.45,546.35
56,216,695.28,546.44
57,217,696.11,546.53
58,218,696.94,546.62
59,219,697.77,546.71
60,220,698.6,546.8
61,221,698.6,546.8
62,222,698.6,546.8
63,223,698.6,546.8
64,224,698.6,546.8
