,frame,x,y
20,134,662.26,561.56
21,135,662.2,561.25
22,136,662.14,560.94
23,137,662.08,560.63
24,138,662.02,560.32
25,139,661.96,560.01
26,140,661.9,559.7
27,141,661.84,559.39
28,142,661.78,559.08
29,143,661.72,558.77
30,144,661.66,558.46
31,145,661.6,558.15
32,146,661.54,557.84
33,147,661.48,557.53
34,148,661.42,557.22
35,149,661.36,556.91
36,150,661.3,556.6
37,151,663.64,556.6
38,152,665.98,556.6
39,153,668.32,556.6
40,154,670.66,556.6
41,155,673.0,556.6
42,156,675.34,556.6
43,157,677.68,556.6
44,158,680.02,556.6
45,159,682.36,556.6
46,160,684.7,556.6
47,161,680.68,554.14
48,162,676.66,551.68
49,163,672.64,549.22
50,164,668.62,546.76
51,165,664.6,544.3
52,166,646.6,536.2
53,167,635.5,537.1
54,168,633.5,539.2
55,169,613.2,530.1
56,170,620.91,531.51
57,171,628.63,532.93
58,172,636.34,534.34
59,173,644.05,535.75
60,174,651.76,537.16
61,175,659.47,538.57
62,176,667.19,539.99
63,177,674.9,541.4
64,178,677.24,541.95
65,179,679.58,542.5
66,180,681.92,543.05
67,181,684.26,543.6
68,182,686.6,544.15
69,183,688.94,544.7
70,184,691.28,545.25
71,185,693.62,545.8
72,186,695.96,546.35
73,187,698.3,546.9
74,188,690.5,550.13
75,189,682.7,553.37
76,190,674.9,556.6
77,191,673.55,556.6
78,192,672.2,556.6
79,193,670.85,556.6
80,194,669.5,556.6
81,195,668.15,556.6
82,196,666.8,556.6
83,197,665.45,556.6
