,frame,x,y
4,144,709.62,546.37
5,145,707.97,544.61
6,146,706.31,542.85
7,147,704.66,541.09
8,148,703.01,539.32
9,149,701.35,537.56
10,150,699.7,535.8
11,151,701.35,536.24
12,152,703.0,536.68
13,153,704.65,537.12
14,154,706.3,537.56
15,155,707.95,538.0
16,156,709.6,538.44
17,157,711.25,538.88
18,158,712.9,539.32
19,159,714.55,539.76
20,160,716.2,540.2
21,161,715.6,539.61
22,162,715.0,539.02
23,163,714.4,538.43
24,164,713.8,537.84
25,165,713.2,537.26
26,166,712.6,536.67
27,167,712.0,536.08
28,168,711.4,535.49
29,169,710.8,534.9
30,170,675.5,521.5
31,171,662.53,518.2
32,172,649.57,514.9
33,173,636.6,511.6
34,174,637.67,514.27
35,175,638.73,516.93
36,176,639.8,519.6
37,177,645.4,523.6
38,178,677.5,532.1
39,179,686.4,535.05
40,180,695.3,538.0
41,181,697.06,538.0
42,182,698.82,538.0
43,183,700.58,538.0
44,184,702.34,538.0
45,185,704.1,538.0
46,186,705.86,538.0
47,187,707.62,538.0
48,188,709.38,538.0
49,189,711.14,538.0
50,190,712.9,538.0
51,191,713.89,538.55
52,192,714.88,539.1
53,193,715.87,539.65
54,194,716.86,540.2
55,195,717.85,540.75
56,196,718.84,541.3
57,197,719.83,541.85
58,198,720.82,542.4
59,199,721.81,542.95
60,200,722.8,543.5
61,201,722.8,543.5
62,202,722.8,543.5
