,frame,x,y
6,6,704.09,571.54
7,7,703.17,570.88
8,8,702.25,570.22
9,9,701.32,569.56
10,10,700.4,568.9
11,11,701.72,569.03
12,12,703.04,569.16
13,13,704.36,569.29
14,14,705.68,569.42
15,15,707.0,569.55
16,16,708.32,569.68
17,17,709.64,569.81
18,18,710.96,569.94
19,19,712.28,570.07
20,20,713.6,570.2
21,21,714.13,570.46
22,22,714.66,570.72
23,23,715.19,570.98
24,24,715.72,571.24
25,25,716.25,571.5
26,26,716.78,571.76
27,27,717.31,572.02
28,28,717.84,572.28
29,29,718.37,572.54
30,30,718.9,572.8
31,31,715.73,572.67
32,32,712.56,572.54
33,33,709.39,572.41
34,34,706.22,572.28
35,35,703.05,572.15
36,36,699.88,572.02
37,37,696.71,571.89
38,38,693.54,571.76
39,39,690.37,571.63
40,40,687.2,571.5
41,41,688.65,571.9
42,42,690.1,572.3
43,43,691.55,572.7
44,44,693.0,573.1
45,45,694.45,573.5
46,46,695.9,573.9
47,47,697.35,574.3
48,48,698.8,574.7
49,49,700.25,575.1
50,50,701.7,575.5
51,51,700.91,575.5
52,52,700.12,575.5
53,53,699.33,575.5
54,54,698.54,575.5
55,55,697.75,575.5
56,56,696.96,575.5
57,57,696.17,575.5
58,58,695.38,575.5
59,59,694.59,575.5
60,60,693.8,575.5
61,61,690.9,573.52
62,62,688.0,571.54
63,63,685.1,569.56
64,64,682.2,567.58
65,65,679.3,565.6
66,66,676.4,563.62
67,67,673.5,561.64
68,68,670.6,559.66
69,69,667.7,557.68
70,70,664.8,555.7
71,71,667.57,556.36
72,72,670.34,557.02
73,73,673.11,557.68
74,74,675.88,558.34
75,75,678.65,559.0
76,76,681.42,559.66
77,77,684.19,560.32
78,78,686.96,560.98
79,79,689.73,561.64
80,80,692.5,562.3
81,81,693.16,562.56
82,82,693.82,562.82
83,83,694.48,563.08
84,84,695.14,563.34
85,85,695.8,563.6
86,86,696.46,563.86
87,87,697.12,564.12
88,88,697.78,564.38
89,89,698.44,564.64
90,90,699.1,564.9
91,91,701.08,565.43
92,92,703.06,565.96
93,93,705.04,566.49
94,94,707.02,567.02
95,95,709.0,567.55
96,96,710.98,568.08
97,97,712.96,568.61
98,98,714.94,569.14
