,frame,x,y
41,121,598.15,552.04
42,122,597.9,551.28
43,123,597.65,550.52
44,124,597.4,549.76
45,125,597.15,549.0
46,126,596.9,548.24
47,127,596.65,547.48
48,128,596.4,546.72
49,129,596.15,545.96
50,130,595.9,545.2
51,131,598.68,543.56
52,132,601.46,541.92
53,133,604.24,540.28
54,134,607.02,538.64
55,135,609.8,537.0
56,136,612.58,535.36
57,137,615.36,533.72
58,138,618.14,532.08
59,139,620.92,530.44
60,140,623.7,528.8
61,141,624.28,528.17
62,142,624.87,527.53
63,143,625.45,526.9
64,144,626.03,526.27
65,145,626.62,525.63
66,146,627.2,525.0
67,147,619.38,525.95
68,148,611.55,526.9
69,149,603.72,527.85
70,150,595.9,528.8
71,151,599.06,527.28
72,152,602.22,525.76
73,153,605.38,524.24
74,154,608.54,522.72
75,155,611.7,521.2
76,156,614.86,519.68
77,157,618.02,518.16
78,158,621.18,516.64
79,159,624.34,515.12
80,160,627.5,513.6
81,161,630.59,513.73
82,162,633.67,513.86
83,163,636.76,513.99
84,164,639.84,514.11
85,165,642.93,514.24
86,166,646.01,514.37
87,167,649.1,514.5
88,168,643.17,514.63
89,169,637.23,514.77
90,170,631.3,514.9
91,171,637.9,515.73
92,172,644.5,516.57
93,173,651.1,517.4
94,174,649.9,517.04
95,175,648.7,516.69
96,176,647.5,516.33
97,177,646.3,515.97
98,178,645.1,515.61
99,179,643.9,515.26
100,180,642.7,514.9
