,frame,x,y
21,361,708.94,562.77
22,362,707.48,563.04
23,363,706.02,563.31
24,364,704.56,563.58
25,365,703.1,563.85
26,366,701.64,564.12
27,367,700.18,564.39
28,368,698.72,564.66
29,369,697.26,564.93
30,370,695.8,565.2
31,371,696.86,565.2
32,372,697.92,565.2
33,373,698.98,565.2
34,374,700.04,565.2
35,375,701.1,565.2
36,376,702.16,565.2
37,377,703.22,565.2
38,378,704.28,565.2
39,379,705.34,565.2
40,380,706.4,565.2
41,381,706.07,563.63
42,382,705.75,562.05
43,383,705.43,560.47
44,384,705.1,558.9
45,385,708.4,552.3
46,386,697.44,550.4
47,387,686.48,548.5
48,388,675.52,546.6
49,389,664.56,544.7
50,390,653.6,542.8
51,391,657.69,543.2
52,392,661.78,543.6
53,393,665.87,544.0
54,394,669.96,544.4
55,395,674.05,544.8
56,396,678.14,545.2
57,397,682.23,545.6
58,398,686.32,546.0
59,399,690.41,546.4
60,400,694.5,546.8
61,401,701.7,548.9
62,402,708.9,551.0
63,403,716.1,553.1
64,404,723.3,555.2
65,405,721.13,554.02
66,406,718.97,552.83
67,407,716.8,551.65
68,408,714.63,550.47
69,409,712.47,549.28
70,410,710.3,548.1
71,411,701.5,545.47
72,412,692.7,542.83
73,413,683.9,540.2
74,414,680.5,539.57
75,415,677.1,538.93
76,416,673.7,538.3
77,417,679.55,540.75
78,418,685.4,543.2
79,419,691.25,545.65
80,420,697.1,548.1
81,421,697.89,548.1
