,frame,x,y
9,409,700.34,568.6
10,410,700.6,568.6
11,411,699.81,568.47
12,412,699.02,568.34
13,413,698.23,568.21
14,414,697.44,568.08
15,415,696.65,567.95
16,416,695.86,567.82
17,417,695.07,567.69
18,418,694.28,567.56
19,419,693.49,567.43
20,420,692.7,567.3
21,421,693.36,567.3
22,422,694.02,567.3
23,423,694.68,567.3
24,424,695.34,567.3
25,425,696.0,567.3
26,426,696.66,567.3
27,427,697.32,567.3
28,428,697.98,567.3
29,429,698.64,567.3
30,430,699.3,567.3
31,431,692.7,564.53
32,432,686.1,561.76
33,433,679.5,558.99
34,434,672.9,556.22
35,435,666.3,553.45
36,436,659.7,550.68
37,437,653.1,547.91
38,438,646.5,545.14
39,439,639.9,542.37
40,440,633.3,539.6
41,441,640.69,540.92
42,442,648.08,542.24
43,443,655.47,543.56
44,444,662.86,544.88
45,445,670.25,546.2
46,446,677.64,547.52
47,447,685.03,548.84
48,448,692.42,550.16
49,449,699.81,551.48
50,450,707.2,552.8
51,451,702.18,553.06
52,452,697.16,553.32
53,453,692.14,553.58
54,454,687.12,553.84
55,455,682.1,554.1
56,456,677.08,554.36
57,457,672.06,554.62
58,458,667.04,554.88
59,459,662.02,555.14
60,460,657.0,555.4
61,461,661.49,556.32
62,462,665.98,557.24
63,463,670.47,558.16
64,464,674.96,559.08
65,465,679.45,560.0
66,466,683.94,560.92
67,467,688.43,561.84
68,468,692.92,562.76
69,469,697.41,563.68
70,470,701.9,564.6
