,frame,x,y
9,209,678.26,568.13
10,210,679.8,568.9
11,211,680.6,568.56
12,212,681.4,568.21
13,213,682.2,567.87
14,214,683.0,567.52
15,215,683.8,567.18
16,216,684.6,566.83
17,217,685.4,566.49
18,218,686.2,566.14
19,219,687.0,565.8
20,220,684.4,568.9
21,221,680.2,566.83
22,222,676.0,564.77
23,223,671.8,562.7
24,224,677.35,564.35
25,225,682.9,566.0
26,226,686.6,566.6
27,227,690.3,567.2
28,228,686.27,567.77
29,229,682.23,568.33
30,230,678.2,568.9
31,231,680.28,565.77
32,232,682.35,562.65
33,233,684.43,559.52
34,234,686.5,556.4
35,235,681.52,557.72
36,236,676.53,559.03
37,237,671.55,560.35
38,238,666.57,561.67
39,239,661.58,562.98
40,240,656.6,564.3
41,241,648.75,553.85
42,242,640.9,543.4
43,243,632.65,545.9
44,244,624.4,548.4
45,245,631.7,553.5
46,246,632.2,555.95
47,247,632.7,558.4
48,248,636.2,560.9
49,249,654.85,563.35
50,250,673.5,565.8
51,251,676.12,566.88
52,252,678.74,567.96
53,253,681.36,569.04
54,254,683.98,570.12
55,255,686.6,571.2
56,256,689.22,572.28
57,257,691.84,573.36
58,258,694.46,574.44
59,259,697.08,575.52
60,260,699.7,576.6
61,261,698.73,571.03
62,262,697.75,565.45
63,263,696.78,559.88
64,264,695.8,554.3
65,265,696.7,558.02
66,266,697.6,561.73
67,267,698.5,565.45
68,268,699.4,569.17
69,269,700.3,572.88
70,270,701.2,576.6
71,271,701.05,576.6
72,272,700.9,576.6
73,273,700.75,576.6
