,frame,x,y
39,339,690.79,547.84
40,340,692.4,545.2
41,341,695.64,547.16
42,342,698.89,549.11
43,343,702.13,551.07
44,344,705.38,553.02
45,345,708.62,554.98
46,346,711.87,556.93
47,347,715.11,558.89
48,348,718.36,560.84
49,349,721.6,562.8
50,350,720.52,563.27
51,351,719.44,563.73
52,352,718.37,564.2
53,353,717.29,564.67
54,354,716.21,565.13
55,355,715.13,565.6
56,356,714.06,566.07
57,357,712.98,566.53
58,358,711.9,567.0
59,359,714.05,552.15
60,360,716.2,537.3
61,361,710.66,537.04
62,362,705.12,536.78
63,363,699.58,536.52
64,364,694.04,536.26
65,365,688.5,536.0
66,366,682.96,535.74
67,367,677.42,535.48
68,368,671.88,535.22
69,369,666.34,534.96
70,370,660.8,534.7
71,371,647.68,532.32
72,372,634.57,529.93
73,373,621.45,527.55
74,374,608.33,525.17
75,375,595.22,522.78
76,376,582.1,520.4
77,377,586.6,524.63
78,378,591.1,528.85
79,379,595.6,533.08
80,380,600.1,537.3
81,381,637.65,554.25
82,382,675.2,571.2
83,383,684.35,574.15
84,384,693.5,577.1
85,385,706.8,577.0
86,386,692.45,574.85
87,387,678.1,572.7
88,388,662.23,558.27
89,389,646.37,543.83
90,390,630.5,529.4
91,391,608.8,503.3
92,392,626.6,529.7
93,393,638.3,531.2
94,394,650.0,532.7
95,395,673.6,539.1
96,396,692.7,548.5
97,397,707.5,559.0
98,398,696.8,558.6
99,399,686.1,558.2
100,400,675.2,549.5
101,401,661.0,543.5
102,402,634.6,529.1
103,403,629.8,525.0
104,404,638.4,527.2
105,405,627.2,517.8
