,frame,x,y
16,216,723.42,591.5
17,217,723.29,591.5
18,218,723.16,591.5
19,219,723.03,591.5
20,220,722.9,591.5
21,221,722.9,590.99
22,222,722.9,590.48
23,223,722.9,589.97
24,224,722.9,589.46
25,225,722.9,588.95
26,226,722.9,588.44
27,227,722.9,587.93
28,228,722.9,587.42
29,229,722.9,586.91
30,230,722.9,586.4
31,231,723.68,586.33
32,232,724.46,586.27
33,233,725.23,586.2
34,234,726.01,586.13
35,235,726.79,586.07
36,236,727.57,586.0
37,237,728.34,585.93
38,238,729.12,585.87
39,239,729.9,585.8
40,240,730.5,592.7
41,241,719.5,589.3
42,242,718.32,587.28
43,243,717.14,585.26
44,244,715.96,583.24
45,245,714.78,581.22
46,246,713.6,579.2
47,247,706.15,577.2
48,248,698.7,575.2
49,249,691.25,573.2
50,250,683.8,571.2
51,251,665.3,564.1
52,252,659.2,558.5
53,253,653.1,552.9
54,254,651.2,557.5
55,255,659.58,560.63
56,256,667.97,563.77
57,257,676.35,566.9
58,258,684.73,570.03
59,259,693.12,573.17
60,260,701.5,576.3
61,261,701.25,576.3
62,262,701.0,576.3
63,263,700.75,576.3
64,264,700.5,576.3
65,265,700.25,576.3
66,266,700.0,576.3
67,267,699.75,576.3
68,268,699.5,576.3
69,269,699.25,576.3
70,270,699.0,576.3
71,271,699.92,576.4
72,272,700.83,576.49
73,273,701.75,576.59
74,274,702.66,576.68
75,275,703.58,576.78
76,276,704.49,576.87
77,277,705.41,576.97
78,278,706.32,577.06
79,279,707.24,577.16
80,280,708.15,577.25
81,281,709.07,577.35
