,frame,x,y
24,114,689.07,560.21
25,115,686.71,559.54
26,116,684.36,558.87
27,117,682.0,558.2
28,118,690.77,562.23
29,119,699.53,566.27
30,120,708.3,570.3
31,121,720.0,577.17
32,122,731.7,584.03
33,123,743.4,590.9
34,124,732.93,586.27
35,125,722.47,581.63
36,126,712.0,577.0
37,127,689.33,563.43
38,128,666.67,549.87
39,129,644.0,536.3
40,130,651.7,524.8
41,131,648.9,524.4
42,132,658.39,530.97
43,133,667.87,537.54
44,134,677.36,544.11
45,135,686.84,550.69
46,136,696.33,557.26
47,137,705.81,563.83
48,138,715.3,570.4
49,139,716.1,583.3
50,140,716.9,596.2
51,141,698.87,571.7
52,142,680.83,547.2
53,143,662.8,522.7
54,144,674.3,537.6
55,145,653.75,524.0
56,146,633.2,510.4
57,147,642.13,519.85
58,148,651.05,529.3
59,149,659.98,538.75
60,150,668.9,548.2
61,151,669.08,547.64
62,152,669.26,547.09
63,153,669.44,546.53
64,154,669.61,545.97
65,155,669.79,545.41
66,156,669.97,544.86
67,157,670.15,544.3
68,158,670.33,543.74
69,159,670.51,543.19
70,160,670.69,542.63
71,161,670.86,542.07
72,162,671.04,541.51
73,163,671.22,540.96
74,164,671.4,540.4
75,165,668.93,539.85
76,166,666.47,539.3
77,167,664.0,538.75
78,168,661.53,538.2
79,169,659.07,537.65
80,170,656.6,537.1
81,171,659.38,537.48
82,172,662.15,537.85
83,173,664.93,538.23
84,174,667.7,538.6
85,175,663.8,536.92
86,176,659.9,535.23
87,177,656.0,533.55
88,178,652.1,531.87
89,179,648.2,530.18
90,180,644.3,528.5
91,181,643.68,527.76
92,182,643.06,527.02
93,183,642.44,526.28
94,184,641.82,525.54
95,185,641.2,524.8
96,186,640.58,524.06
97,187,639.96,523.32
98,188,639.34,522.58
99,189,638.72,521.84
100,190,638.1,521.1
101,191,640.56,521.47
102,192,643.02,521.84
103,193,645.48,522.21
104,194,647.94,522.58
105,195,650.4,522.95
106,196,652.86,523.32
107,197,655.32,523.69
108,198,657.78,524.06
109,199,660.24,524.43
110,200,662.7,524.8
111,201,661.96,524.06
112,202,661.22,523.32
113,203,660.48,522.58
114,204,659.74,521.84
115,205,659.0,521.1
116,206,658.26,520.36
117,207,657.52,519.62
118,208,656.78,518.88
119,209,656.04,518.14
120,210,655.3,517.4
121,211,657.95,520.79
122,212,660.59,524.17
123,213,663.24,527.56
124,214,665.88,530.94
125,215,668.53,534.33
126,216,671.17,537.71
127,217,673.82,541.1
128,218,676.46,544.48
129,219,679.11,547.87
130,220,681.75,551.25
131,221,684.4,554.64
132,222,687.04,558.02
133,223,689.69,561.41
134,224,692.33,564.79
135,225,694.98,568.18
136,226,697.62,571.56
137,227,700.27,574.95
138,228,702.91,578.33
139,229,705.56,581.72
140,230,708.2,585.1
141,231,710.66,585.72
142,232,713.12,586.34
143,233,715.58,586.96
144,234,718.04,587.58
145,235,720.5,588.2
146,236,722.96,588.82
147,237,725.42,589.44
148,238,727.88,590.06
149,239,730.34,590.68
150,240,732.8,591.3
151,241,734.73,591.67
152,242,736.67,592.03
153,243,738.6,592.4
154,244,717.1,584.4
155,245,695.6,576.4
156,246,686.15,570.9
157,247,676.7,565.4
158,248,674.47,562.97
159,249,672.23,560.53
160,250,670.0,558.1
