,frame,x,y
245,246,643.22,512.1
246,247,643.84,512.1
247,248,644.46,512.1
248,249,645.08,512.1
249,250,645.7,512.1
250,251,643.36,511.24
251,252,641.02,510.38
252,253,638.68,509.52
253,254,636.34,508.66
254,255,634.0,507.8
255,256,631.66,506.94
256,257,629.32,506.08
257,258,626.98,505.22
258,259,624.64,504.36
259,260,622.3,503.5
260,261,627.22,502.76
261,262,632.14,502.02
262,263,637.06,501.28
263,264,641.98,500.54
264,265,646.9,499.8
265,266,645.92,500.54
266,267,644.94,501.28
267,268,643.96,502.02
268,269,642.98,502.76
269,270,642.0,503.5
270,271,640.65,503.38
271,272,639.3,503.26
272,273,637.95,503.14
273,274,636.6,503.02
274,275,635.25,502.9
275,276,633.9,502.78
276,277,632.55,502.66
277,278,631.2,502.54
278,279,629.85,502.42
279,280,628.5,502.3
280,281,622.8,501.69
281,282,617.1,501.07
282,283,611.4,500.46
283,284,605.7,499.84
284,285,600.0,499.23
285,286,594.3,498.61
286,287,588.6,498.0
287,288,586.5,500.45
288,289,584.4,502.9
289,290,589.1,496.1
290,291,593.9,496.1
291,292,599.8,501.0
292,293,628.8,513.9
293,294,635.6,511.4
294,295,633.8,510.1
295,296,632.0,508.8
296,297,630.2,505.63
297,298,628.4,502.45
298,299,626.6,499.28
299,300,624.8,496.1
300,301,622.65,496.53
301,302,620.5,496.95
302,303,618.35,497.38
303,304,616.2,497.8
304,305,605.93,500.6
305,306,595.67,503.4
306,307,585.4,506.2
307,308,573.9,513.1
308,309,579.0,510.1
309,310,589.1,499.8
310,311,590.2,502.85
311,312,591.3,505.9
312,313,602.1,506.31
313,314,612.9,506.73
314,315,623.7,507.14
315,316,634.5,507.56
316,317,645.3,507.97
