,frame,x,y
17,127,591.12,536.81
18,128,589.98,536.94
19,129,588.84,537.07
20,130,587.7,537.2
21,131,591.32,535.57
22,132,594.94,533.93
23,133,598.57,532.3
24,134,602.19,530.67
25,135,605.81,529.03
26,136,609.43,527.4
27,137,613.06,525.77
28,138,616.68,524.13
29,139,620.3,522.5
30,140,615.5,532.1
31,141,616.89,531.72
32,142,618.28,531.34
33,143,619.67,530.96
34,144,621.06,530.58
35,145,622.45,530.2
36,146,623.84,529.82
37,147,625.23,529.44
38,148,626.62,529.06
39,149,628.01,528.68
40,150,629.4,528.3
41,151,622.57,526.34
42,152,615.74,524.39
43,153,608.91,522.43
44,154,602.09,520.47
45,155,595.26,518.51
46,156,588.43,516.56
47,157,581.6,514.6
48,158,587.43,517.47
49,159,593.27,520.33
50,160,599.1,523.2
51,161,602.77,522.95
52,162,606.44,522.7
53,163,610.11,522.45
54,164,613.78,522.2
55,165,617.45,521.95
56,166,621.12,521.7
57,167,624.79,521.45
58,168,628.46,521.2
59,169,632.13,520.95
60,170,635.8,520.7
61,171,637.19,520.7
62,172,638.58,520.7
63,173,639.97,520.7
64,174,641.36,520.7
65,175,642.75,520.7
66,176,644.14,520.7
67,177,645.53,520.7
68,178,646.92,520.7
69,179,648.31,520.7
70,180,649.7,520.7
71,181,648.69,520.45
72,182,647.68,520.2
73,183,646.67,519.95
74,184,645.66,519.7
75,185,644.65,519.45
