,frame,x,y
52,444,697.44,565.9
53,445,699.16,565.9
54,446,700.88,565.9
55,447,702.6,565.9
56,448,704.32,565.9
57,449,706.04,565.9
58,450,707.76,565.9
59,451,709.48,565.9
60,452,711.2,565.9
61,453,711.86,565.9
62,454,712.52,565.9
63,455,713.18,565.9
64,456,713.84,565.9
65,457,714.5,565.9
66,458,715.16,565.9
67,459,715.82,565.9
68,460,716.48,565.9
69,461,717.14,565.9
70,462,717.8,565.9
71,463,716.48,565.9
72,464,715.16,565.9
73,465,713.84,565.9
74,466,712.52,565.9
75,467,711.2,565.9
76,468,709.88,565.9
77,469,708.56,565.9
78,470,707.24,565.9
79,471,705.92,565.9
80,472,704.6,565.9
81,473,703.15,565.77
82,474,701.7,565.64
83,475,700.25,565.51
84,476,698.8,565.38
85,477,697.35,565.25
86,478,695.9,565.12
87,479,694.45,564.99
88,480,693.0,564.86
89,481,691.55,564.73
90,482,690.1,564.6
91,483,687.63,562.63
92,484,685.17,560.67
93,485,682.7,558.7
94,486,692.3,558.0
95,487,688.9,555.8
96,488,680.7,553.6
97,489,672.5,551.4
98,490,664.3,549.2
99,491,656.1,547.0
100,492,647.9,544.8
101,493,653.58,546.38
102,494,659.26,547.96
103,495,664.94,549.54
104,496,670.62,551.12
105,497,676.3,552.7
106,498,681.98,554.28
107,499,687.66,555.86
108,500,693.34,557.44
109,501,699.02,559.02
110,502,704.7,560.6
111,503,704.3,560.6
112,504,703.9,560.6
113,505,703.5,560.6
114,506,703.1,560.6
115,507,702.7,560.6
116,508,702.3,560.6
117,509,701.9,560.6
118,510,701.5,560.6
119,511,701.1,560.6
120,512,700.7,560.6
121,513,702.95,559.15
122,514,705.2,557.7
123,515,707.45,556.25
124,516,709.7,554.8
125,517,710.17,553.37
126,518,710.63,551.93
127,519,711.1,550.5
