,frame,x,y
1,31,597.34,558.37
2,32,596.56,557.58
3,33,595.77,556.79
4,34,594.99,555.99
5,35,594.2,555.2
6,36,595.08,554.37
7,37,595.97,553.54
8,38,596.85,552.71
9,39,597.74,551.88
10,40,598.62,551.05
11,41,599.51,550.22
12,42,600.39,549.38
13,43,601.28,548.55
14,44,602.16,547.72
15,45,603.05,546.89
16,46,603.93,546.06
17,47,604.82,545.23
18,48,605.7,544.4
19,49,619.3,546.0
20,50,624.5,541.3
21,51,631.15,538.65
22,52,637.8,536.0
23,53,637.2,534.7
24,54,636.59,533.39
25,55,635.97,532.07
26,56,635.36,530.76
27,57,634.74,529.44
28,58,634.13,528.13
29,59,633.51,526.81
30,60,632.9,525.5
31,61,635.2,524.77
32,62,637.5,524.03
33,63,639.8,523.3
34,64,642.8,525.55
35,65,645.8,527.8
36,66,642.6,530.1
37,67,640.7,532.38
38,68,638.8,534.65
39,69,636.9,536.93
40,70,635.0,539.2
41,71,630.7,539.9
42,72,619.5,534.3
43,73,600.2,529.5
44,74,595.5,528.8
45,75,599.8,530.73
46,76,604.1,532.65
47,77,608.4,534.58
48,78,612.7,536.5
49,79,612.75,530.45
50,80,612.8,524.4
51,81,627.0,529.9
52,82,631.5,513.1
53,83,637.2,523.75
54,84,642.9,534.4
55,85,646.0,534.5
56,86,646.52,534.6
57,87,647.04,534.7
58,88,647.56,534.8
59,89,648.08,534.9
60,90,648.6,535.0
61,91,648.44,534.64
62,92,648.29,534.29
63,93,648.13,533.93
64,94,647.98,533.58
65,95,647.82,533.22
66,96,647.67,532.87
67,97,647.51,532.51
68,98,647.36,532.16
69,99,647.2,531.8
70,100,647.94,531.73
71,101,648.68,531.66
72,102,649.41,531.59
