,frame,x,y
2,142,710.56,549.12
3,143,708.64,547.93
4,144,706.72,546.74
5,145,704.8,545.55
6,146,702.88,544.36
7,147,700.96,543.17
8,148,699.04,541.98
9,149,697.12,540.79
10,150,695.2,539.6
11,151,695.66,539.6
12,152,696.12,539.6
13,153,696.58,539.6
14,154,697.04,539.6
15,155,697.5,539.6
16,156,697.96,539.6
17,157,698.42,539.6
18,158,698.88,539.6
19,159,699.34,539.6
20,160,699.8,539.6
21,161,700.58,539.54
22,162,701.35,539.48
23,163,702.13,539.41
24,164,702.9,539.35
25,165,703.68,539.29
26,166,704.45,539.23
27,167,705.23,539.16
28,168,706.0,539.1
29,169,685.0,536.15
30,170,664.0,533.2
31,171,647.75,529.4
32,172,631.5,525.6
33,173,626.3,527.3
34,174,629.2,529.25
35,175,632.1,531.2
36,176,642.7,533.8
37,177,653.3,536.4
38,178,663.9,539.0
39,179,674.5,541.6
40,180,685.1,544.2
41,181,685.47,542.92
42,182,685.84,541.64
43,183,686.21,540.36
44,184,686.58,539.08
45,185,686.95,537.8
46,186,687.32,536.52
47,187,687.69,535.24
48,188,688.06,533.96
49,189,688.43,532.68
50,190,688.8,531.4
51,191,691.37,532.96
52,192,693.94,534.52
53,193,696.51,536.08
54,194,699.08,537.64
55,195,701.65,539.2
56,196,704.22,540.76
57,197,706.79,542.32
58,198,709.36,543.88
59,199,711.93,545.44
60,200,714.5,547.0
61,201,714.5,547.0
