,frame,x,y
0,148,716.24,549.11
1,149,714.55,548.5
2,150,712.87,547.89
3,151,711.19,547.28
4,152,709.5,546.67
5,153,707.82,546.05
6,154,706.13,545.44
7,155,704.45,544.83
8,156,702.77,544.22
9,157,701.08,543.61
10,158,699.4,543.0
11,159,698.56,541.47
12,160,697.72,539.94
13,161,696.88,538.41
14,162,696.04,536.88
15,163,695.2,535.35
16,164,694.36,533.82
17,165,693.52,532.29
18,166,692.68,530.76
19,167,691.84,529.23
20,168,691.0,527.7
21,169,692.68,524.88
22,170,694.36,522.06
23,171,696.04,519.24
24,172,697.72,516.42
25,173,699.4,513.6
26,174,669.0,511.7
27,175,638.6,509.8
28,176,637.23,512.47
29,177,635.87,515.13
30,178,634.5,517.8
31,179,634.73,519.7
32,180,634.97,521.6
33,181,635.2,523.5
34,182,651.9,526.3
35,183,668.6,529.1
36,184,675.68,531.88
37,185,682.76,534.66
38,186,689.84,537.44
39,187,696.92,540.22
40,188,704.0,543.0
41,189,705.45,543.76
42,190,706.9,544.52
43,191,708.35,545.28
44,192,709.8,546.04
45,193,711.25,546.8
46,194,712.7,547.56
47,195,714.15,548.32
48,196,715.6,549.08
49,197,717.05,549.84
50,198,718.5,550.6
51,199,718.5,550.6
52,200,718.5,550.6
53,201,718.5,550.6
54,202,718.5,550.6
55,203,718.5,550.6
56,204,718.5,550.6
57,205,718.5,550.6
58,206,718.5,550.6
59,207,718.5,550.6
