,frame,x,y
24,168,729.98,567.63
25,169,730.17,567.57
26,170,730.35,567.5
27,171,730.53,567.43
28,172,730.72,567.37
29,173,730.9,567.3
30,174,731.08,567.23
31,175,731.27,567.17
32,176,731.45,567.1
33,177,731.63,567.03
34,178,731.82,566.97
35,179,732.0,566.9
36,180,732.18,566.83
37,181,732.37,566.77
38,182,732.55,566.7
39,183,732.73,566.63
40,184,732.92,566.57
41,185,733.1,566.5
42,186,733.28,566.43
43,187,733.47,566.37
44,188,733.65,566.3
45,189,733.83,566.23
46,190,734.02,566.17
47,191,734.2,566.1
48,192,730.01,566.03
49,193,725.82,565.96
50,194,721.62,565.89
51,195,717.43,565.82
52,196,713.24,565.75
53,197,709.05,565.68
54,198,704.85,565.62
55,199,700.66,565.55
56,200,696.47,565.48
57,201,692.28,565.41
58,202,688.08,565.34
59,203,683.89,565.27
60,204,679.7,565.2
61,205,700.4,566.1
62,206,711.6,567.0
63,207,727.2,569.1
64,208,732.2,569.9
65,209,733.23,570.68
66,210,734.25,571.46
67,211,735.28,572.24
68,212,736.3,573.02
69,213,737.33,573.81
70,214,738.35,574.59
71,215,739.38,575.37
72,216,740.4,576.15
73,217,741.43,576.93
74,218,742.45,577.71
75,219,743.48,578.49
76,220,744.5,579.27
77,221,745.53,580.06
78,222,746.55,580.84
79,223,747.58,581.62
80,224,748.6,582.4
81,225,748.6,582.37
82,226,748.6,582.34
83,227,748.6,582.31
84,228,748.6,582.28
85,229,748.6,582.25
