,frame,x,y
3,168,690.44,542.5
4,169,689.52,542.5
5,170,688.6,542.5
6,171,687.68,542.5
7,172,686.76,542.5
8,173,685.84,542.5
9,174,684.92,542.5
10,175,684.0,542.5
11,176,683.08,541.95
12,177,682.16,541.4
13,178,681.24,540.85
14,179,680.32,540.3
15,180,679.4,539.75
16,181,678.48,539.2
17,182,677.56,538.65
18,183,676.64,538.1
19,184,675.72,537.55
20,185,674.8,537.0
21,186,675.93,535.85
22,187,677.05,534.7
23,188,678.18,533.55
24,189,679.3,532.4
25,190,680.43,531.25
26,191,681.55,530.1
27,192,682.68,528.95
28,193,683.8,527.8
29,194,680.2,534.2
30,195,652.8,537.0
31,196,637.05,535.15
32,197,621.3,533.3
33,198,620.78,533.53
34,199,620.25,533.75
35,200,619.73,533.98
36,201,619.2,534.2
37,202,630.58,534.9
38,203,641.95,535.6
39,204,653.33,536.3
40,205,664.7,537.0
41,206,666.26,537.37
42,207,667.82,537.74
43,208,669.38,538.11
44,209,670.94,538.48
45,210,672.5,538.85
46,211,674.06,539.22
47,212,675.62,539.59
48,213,677.18,539.96
49,214,678.74,540.33
50,215,680.3,540.7
51,216,681.31,541.34
52,217,682.32,541.98
53,218,683.33,542.62
54,219,684.34,543.26
55,220,685.35,543.9
56,221,686.36,544.54
57,222,687.37,545.18
58,223,688.38,545.82
59,224,689.39,546.46
60,225,690.4,547.1
61,226,690.4,547.1
62,227,690.4,547.1
