,frame,x,y
59,189,709.87,567.3
60,190,709.8,567.3
61,191,711.09,567.13
62,192,712.38,566.95
63,193,713.67,566.78
64,194,714.96,566.61
65,195,716.25,566.44
66,196,717.55,566.26
67,197,718.84,566.09
68,198,720.13,565.92
69,199,721.42,565.75
70,200,722.71,565.57
71,201,724.0,565.4
72,202,722.89,565.22
73,203,721.78,565.04
74,204,720.67,564.86
75,205,719.56,564.68
76,206,718.45,564.5
77,207,717.34,564.32
78,208,716.23,564.14
79,209,715.12,563.96
80,210,714.01,563.78
81,211,712.9,563.6
82,212,709.98,563.42
83,213,707.07,563.23
84,214,704.15,563.05
85,215,701.23,562.87
86,216,698.32,562.68
87,217,695.4,562.5
88,218,687.87,562.33
89,219,680.33,562.17
90,220,672.8,562.0
91,221,672.17,562.12
92,222,671.53,562.23
93,223,670.9,562.35
94,224,670.27,562.47
95,225,669.63,562.58
96,226,669.0,562.7
97,227,676.71,563.31
98,228,684.43,563.93
99,229,692.14,564.54
100,230,699.86,565.16
101,231,707.57,565.77
102,232,715.29,566.39
103,233,723.0,567.0
104,234,722.8,567.23
105,235,722.6,567.46
106,236,722.4,567.69
107,237,722.2,567.91
108,238,722.0,568.14
109,239,721.8,568.37
110,240,721.6,568.6
111,241,721.69,568.6
112,242,721.77,568.6
113,243,721.86,568.6
114,244,721.95,568.6
115,245,722.03,568.6
116,246,722.12,568.6
117,247,722.21,568.6
118,248,722.29,568.6
119,249,722.38,568.6
120,250,722.47,568.6
121,251,722.55,568.6
