,frame,x,y
63,220,737.61,553.5
64,221,737.09,553.4
65,222,736.57,553.31
66,223,736.05,553.21
67,224,735.53,553.12
68,225,735.01,553.02
69,226,734.49,552.93
70,227,733.97,552.83
71,228,733.45,552.74
72,229,732.93,552.64
73,230,732.41,552.55
74,231,731.9,552.45
75,232,731.38,552.36
76,233,730.86,552.26
77,234,730.34,552.17
78,235,729.82,552.07
79,236,729.3,551.98
80,237,728.78,551.88
81,238,728.26,551.79
82,239,727.74,551.69
83,240,727.22,551.6
84,241,726.7,551.5
85,242,723.12,550.95
86,243,719.54,550.39
87,244,715.95,549.84
88,245,712.37,549.28
89,246,708.79,548.73
90,247,705.21,548.17
91,248,701.63,547.62
92,249,698.05,547.06
93,250,694.46,546.51
94,251,690.88,545.95
95,252,687.3,545.4
96,253,690.24,547.14
97,254,693.18,548.88
98,255,696.12,550.62
99,256,699.06,552.36
100,257,702.0,554.1
101,258,704.38,554.5
102,259,706.76,554.9
103,260,709.14,555.3
104,261,711.52,555.7
105,262,713.9,556.1
106,263,716.28,556.5
107,264,718.66,556.9
108,265,721.04,557.3
109,266,723.42,557.7
110,267,725.8,558.1
111,268,728.18,559.16
112,269,730.56,560.22
113,270,732.94,561.28
114,271,735.32,562.34
115,272,737.7,563.4
116,273,740.08,564.46
117,274,742.46,565.52
118,275,744.84,566.58
119,276,747.22,567.64
120,277,749.6,568.7
121,278,748.41,569.1
122,279,747.22,569.5
123,280,746.03,569.9
124,281,744.84,570.3
125,282,743.65,570.7
126,283,742.46,571.1
