,frame,x,y
193,201,717.7,554.14
194,202,717.83,554.92
195,203,717.95,555.7
196,204,718.07,556.48
197,205,718.2,557.26
198,206,718.32,558.04
199,207,718.44,558.82
200,208,718.57,559.6
201,209,718.69,560.38
202,210,718.81,561.16
203,211,718.94,561.94
204,212,719.06,562.72
205,213,719.18,563.5
206,214,719.31,564.28
207,215,719.43,565.06
208,216,719.55,565.84
209,217,719.68,566.62
210,218,719.8,567.4
211,219,720.51,566.48
212,220,721.23,565.55
213,221,721.94,564.63
214,222,722.65,563.7
215,223,723.36,562.78
216,224,724.08,561.85
217,225,724.79,560.93
218,226,725.5,560.0
219,227,720.31,560.1
220,228,715.12,560.2
221,229,709.93,560.3
222,230,704.73,560.4
223,231,699.54,560.5
224,232,694.35,560.6
225,233,689.16,560.7
226,234,683.97,560.8
227,235,678.78,560.9
228,236,673.58,561.0
229,237,668.39,561.1
230,238,663.2,561.2
231,239,668.86,562.55
232,240,674.52,563.9
233,241,680.18,565.25
234,242,685.84,566.6
235,243,691.5,567.95
236,244,697.16,569.3
237,245,702.82,570.65
238,246,708.48,572.0
239,247,714.14,573.35
240,248,719.8,574.7
241,249,720.17,574.74
242,250,720.55,574.77
243,251,720.92,574.81
244,252,721.29,574.85
245,253,721.66,574.88
246,254,722.04,574.92
247,255,722.41,574.95
248,256,722.78,574.99
249,257,723.15,575.03
250,258,723.53,575.06
251,259,723.9,575.1
252,260,724.27,575.14
253,261,724.65,575.17
254,262,725.02,575.21
255,263,725.39,575.25
