,frame,x,y
75,157,741.65,564.09
76,158,741.58,564.07
77,159,741.51,564.05
78,160,741.44,564.03
79,161,741.37,564.02
80,162,741.3,564.0
81,163,741.36,564.0
82,164,741.42,564.0
83,165,741.48,564.0
84,166,741.54,564.0
85,167,741.6,564.0
86,168,741.66,564.0
87,169,741.72,564.0
88,170,741.78,564.0
89,171,741.84,564.0
90,172,741.9,564.0
91,173,741.96,564.0
92,174,742.02,564.0
93,175,742.08,564.0
94,176,742.14,564.0
95,177,742.2,564.0
96,178,742.26,564.0
97,179,742.32,564.0
98,180,742.38,564.0
99,181,742.44,564.0
100,182,742.5,564.0
101,183,736.47,562.52
102,184,730.44,561.04
103,185,724.41,559.56
104,186,718.38,558.08
105,187,712.35,556.6
106,188,706.32,555.12
107,189,700.29,553.64
108,190,694.26,552.16
109,191,688.23,550.68
110,192,682.2,549.2
111,193,687.25,550.8
112,194,692.3,552.4
113,195,697.35,554.0
114,196,702.4,555.6
115,197,707.45,557.2
116,198,712.5,558.8
117,199,717.55,560.4
118,200,722.6,562.0
119,201,727.65,563.6
120,202,732.7,565.2
121,203,733.19,565.2
122,204,733.68,565.2
123,205,734.17,565.2
124,206,734.66,565.2
125,207,735.15,565.2
126,208,735.64,565.2
127,209,736.13,565.2
128,210,736.62,565.2
129,211,737.11,565.2
130,212,737.6,565.2
131,213,737.97,565.28
132,214,738.34,565.37
133,215,738.71,565.45
134,216,739.08,565.53
135,217,739.45,565.62
136,218,739.82,565.7
137,219,740.19,565.78
