,frame,x,y
172,269,688.15,546.68
173,270,688.02,546.62
174,271,687.9,546.56
175,272,687.77,546.5
176,273,687.65,546.44
177,274,687.52,546.38
178,275,687.4,546.32
179,276,687.27,546.26
180,277,687.15,546.2
181,278,687.02,546.14
182,279,686.9,546.08
183,280,686.77,546.02
184,281,686.65,545.96
185,282,686.52,545.9
186,283,686.4,545.84
187,284,686.27,545.78
188,285,686.15,545.72
189,286,686.02,545.66
190,287,685.9,545.6
191,288,682.88,546.03
192,289,679.87,546.46
193,290,676.85,546.89
194,291,673.84,547.32
195,292,670.82,547.75
196,293,667.81,548.18
197,294,664.79,548.61
198,295,661.78,549.04
199,296,658.76,549.47
200,297,655.75,549.9
201,298,652.74,550.33
202,299,649.72,550.76
203,300,646.71,551.19
204,301,643.69,551.62
205,302,640.68,552.05
206,303,637.66,552.48
207,304,634.65,552.91
208,305,631.63,553.34
209,306,628.62,553.77
210,307,625.6,554.2
211,308,640.24,552.84
212,309,654.88,551.48
213,310,669.52,550.12
214,311,684.16,548.76
215,312,698.8,547.4
216,313,699.66,549.0
217,314,700.52,550.6
218,315,701.38,552.2
219,316,702.24,553.8
220,317,703.1,555.4
221,318,703.16,555.27
222,319,703.22,555.15
223,320,703.28,555.02
224,321,703.34,554.9
225,322,703.4,554.77
226,323,703.46,554.65
227,324,703.52,554.52
228,325,703.58,554.4
229,326,703.64,554.27
230,327,703.7,554.15
231,328,703.76,554.02
232,329,703.82,553.9
233,330,703.88,553.77
234,331,703.94,553.65
235,332,704.0,553.52
236,333,704.06,553.4
237,334,704.12,553.27
