,frame,x,y
90,123,705.8,547.8
91,124,707.44,548.8
92,125,709.08,549.8
93,126,710.72,550.8
94,127,712.36,551.8
95,128,714.0,552.8
96,129,715.87,553.63
97,130,717.73,554.47
98,131,719.6,555.3
99,132,721.47,556.13
100,133,723.33,556.97
101,134,725.2,557.8
102,135,726.68,558.72
103,136,728.17,559.63
104,137,729.65,560.55
105,138,731.13,561.47
106,139,732.62,562.38
107,140,734.1,563.3
108,141,735.58,564.22
109,142,737.07,565.13
110,143,738.55,566.05
111,144,740.03,566.97
112,145,741.52,567.88
113,146,743.0,568.8
114,147,742.3,567.65
115,148,741.6,566.5
116,149,727.98,562.8
117,150,714.36,559.1
118,151,700.74,555.4
119,152,687.12,551.7
120,153,673.5,548.0
121,154,673.86,548.24
122,155,674.22,548.48
123,156,674.58,548.72
124,157,674.94,548.96
125,158,675.3,549.2
126,159,683.06,552.4
127,160,690.82,555.6
128,161,698.58,558.8
129,162,706.34,562.0
130,163,714.1,565.2
131,164,719.85,565.82
132,165,725.6,566.43
133,166,731.35,567.05
134,167,737.1,567.67
135,168,742.85,568.28
136,169,748.6,568.9
137,170,749.23,569.52
138,171,749.85,570.15
139,172,750.48,570.77
140,173,751.1,571.4
141,174,750.85,571.65
142,175,750.6,571.9
143,176,750.35,572.15
144,177,750.1,572.4
145,178,749.85,572.65
146,179,749.6,572.9
147,180,749.35,573.15
148,181,749.1,573.4
149,182,748.85,573.65
150,183,748.6,573.9
151,184,748.48,574.64
