,frame,x,y
140,140,661.3,541.8
141,141,661.36,541.68
142,142,661.42,541.55
143,143,661.48,541.43
144,144,661.54,541.3
145,145,661.6,541.18
146,146,661.66,541.05
147,147,661.72,540.93
148,148,661.78,540.8
149,149,661.84,540.68
150,150,661.9,540.55
151,151,661.96,540.43
152,152,662.02,540.3
153,153,662.08,540.18
154,154,662.14,540.05
155,155,662.2,539.93
156,156,662.26,539.8
157,157,662.32,539.68
158,158,662.38,539.55
159,159,662.44,539.43
160,160,662.5,539.3
161,161,662.99,539.24
162,162,663.48,539.18
163,163,663.97,539.12
164,164,664.46,539.06
165,165,664.95,539.0
166,166,665.44,538.94
167,167,665.93,538.88
168,168,666.42,538.82
169,169,666.91,538.76
170,170,667.4,538.7
171,171,667.89,538.64
172,172,668.38,538.58
173,173,668.87,538.52
174,174,669.36,538.46
175,175,669.85,538.4
176,176,670.34,538.34
177,177,670.83,538.28
178,178,671.32,538.22
179,179,671.81,538.16
180,180,672.3,538.1
181,181,672.53,538.29
182,182,672.76,538.48
183,183,672.99,538.68
184,184,673.22,538.87
185,185,673.45,539.06
186,186,673.68,539.25
187,187,673.92,539.45
188,188,674.15,539.64
189,189,674.38,539.83
190,190,674.61,540.02
191,191,674.84,540.22
192,192,675.07,540.41
193,193,675.3,540.6
194,194,670.66,543.76
195,195,666.01,546.91
196,196,661.37,550.07
197,197,656.73,553.23
198,198,652.09,556.39
199,199,647.44,559.54
