,frame,x,y
1,150,685.87,581.0
2,151,685.86,580.42
3,152,685.85,579.84
4,153,685.85,579.26
5,154,685.84,578.68
6,155,685.83,578.1
7,156,685.83,577.52
8,157,685.82,576.94
9,158,685.81,576.36
10,159,685.81,575.78
11,160,685.8,575.2
12,161,686.31,574.59
13,162,686.83,573.98
14,163,687.34,573.36
15,164,687.85,572.75
16,165,688.36,572.14
17,166,688.88,571.53
18,167,689.39,570.91
19,168,689.9,570.3
20,169,690.27,570.16
21,170,690.64,570.01
22,171,691.01,569.87
23,172,691.39,569.73
24,173,691.76,569.59
25,174,692.13,569.44
26,175,692.5,569.3
27,176,673.68,567.1
28,177,654.85,564.9
29,178,636.03,562.7
30,179,617.2,560.5
31,180,615.4,560.2
32,181,613.6,559.9
33,182,611.8,559.6
34,183,613.5,560.55
35,184,615.2,561.5
36,185,618.17,560.67
37,186,621.13,559.83
38,187,624.1,559.0
39,188,642.45,560.4
40,189,660.8,561.8
41,190,667.14,562.86
42,191,673.48,563.92
43,192,679.82,564.98
44,193,686.16,566.04
45,194,692.5,567.1
46,195,698.84,568.16
47,196,705.18,569.22
48,197,711.52,570.28
49,198,717.86,571.34
50,199,724.2,572.4
51,200,721.96,572.14
52,201,719.72,571.88
53,202,717.48,571.62
54,203,715.24,571.36
55,204,713.0,571.1
56,205,710.76,570.84
57,206,708.52,570.58
58,207,706.28,570.32
59,208,704.04,570.06
60,209,701.8,569.8
61,210,700.88,569.8
